"lon","lat"
-41.1347,-20.3397
-43.7931,-21.8425
-39.2677778,-17.6891666
-45.4425,-22.655278
-48.871111,-26.819722
-50.003633,-29.623934
-40.522222,-20.242222
-47.966667,-24.133333
-48.761964,-27.878889
-43.8014,-20.2533
-43.7144,-19.1689
-48.600791,-26.176814
-41.4722,-22.1067
-39.4958,-15.4192
-46.1447,-22.7553
-43.1636,-22.7014
-43.4702778,-22.5580556
-41.45389,-21.79444
-41.666944,-20.541667
-41.1128,-20.8489
-49.3208,-28.5178
-39.693056,-19.287778
-40.506944,-19.936111
-47.929167,-25.077222
-48.5428,-25.8175
-46.31666667,-23.78333333
-46.616592,-23.639894
-44.848773,-23.360234
-47.633333,-24.7
-39.3719,-17.8919
-48.920598,-25.440958
-43.8467,-19.9856
-48.416667,-23.45
-39.882694,-19.118083
-48.35888889,-24.21
-46.9983,-24.32
