"lon","lat"
-42.35,-20.7666667
-40.480972,-20.086861
-39.9469,-16.0028
-39.2658,-17.7319
-40.4438889,-18.7769445
-37.34138889,-10.77222222
-40.55472,-20.29917
-43.5448,-21.4155
-39.8325,-15.150278
-40.510556,-19.823611
-41.0511,-21.6403
-43.8064,-20.9536
-40.2478,-15.2489
-40.0722,-19.3911
-40.1827,-20.0743
-39.083333,-15.15
-40.419056,-19.247889
-41.0069,-20.6714
-40.552222,-19.343611
-39.0753,-15.2933
-42.8819,-20.7539
-39.5233,-12.7719
-39.0247,-16.2781
-39.2,-16.416667
-41.473056,-20.364722
-42.5103,-22.92
-40.6236,-19.1436
-38.8828,-15.8631
-40.530278,-19.971389
