"lon","lat"
-51.08,-26.24
-46.7,-23.65
-50.3261,-27.8161
-51.133333,-23.933333
-52.408056,-24.258056
-49.1989,-25.9281
-46.6361,-23.5475
-52.4161,-25.4078
-52.3425,-31.7719
-44.618789,-22.755033
-50.1444,-26.3703
-51.3122,-29.3919
-46.369861,-21.962917
-41.3664,-21.0642
-44.2833333,-23.1666667
-51.99869362,-27.41216861
-51.201667,-25.303056
-41.462222,-20.903611
-49.419007,-25.835085
-51.416667,-25.521863
-50.8589,-25.0108
-45.4528,-22.4256
-44.9667,-22.3903
-42.5,-22.55
-49.708611,-25.450528
-46.5503,-23.1169
-49.912969,-25.578059
-50.431523,-25.907756
-50.0119,-24.7911
-49.9486,-24.5261
-49.277089,-25.661593
-50.591667,-24.35
-50.58,-25.02
-48.5747,-25.8828
-40.780556,-20.067222
-49.3317,-24.1125
-40.6592,-20.3633
-48.82,-28.3414
-51.4581,-25.3953
-50.0064,-25.4294
-49.46479,-25.684961
-46.19251944,-23.48696944
-51.563889,-25.064583
-49.570547,-25.604126
-49.012214,-25.528984
-49.31,-25.3247
-48.6275,-27.6153
-44.9325,-21.9772
-50.39,-26.1772
-50.709176,-24.13017
-51.7614,-24.7572
-50.1619,-25.095
-49.2064,-25.5347
-50.002322,-25.252682
-40.6,-19.935833
-49.7158,-25.7697
-48.933333,-25.333333
-49.156269,-25.404914
-48.8425,-24.5094
-49.81,-26.11
-48.53,-24.18
-50.157705,-28.464002
-45.5914,-22.7394
