"lon","lat"
-48.0425,-25.2147
-47.929167,-25.077222
-48.1091,-24.5547
-48.29724,-25.179626
-50.003633,-29.623934
-48.5558,-25.5917
-49.6852778,-26.7022222
-43.03333,-22.58333
-47.108333,-24.428333
-47.3807,-24.0375
-48.8714,-27.1847
-49.6167,-29.1139
-42.76679306,-22.43348389
-39.266667,-14.416667
-48.87,-28.08
-46.9222,-24.2308
-39.565278,-15.391667
-48.7,-25.8833
-47.858333,-24.879444
-48.297089,-25.546148
-40.1544,-14.4039
-48.4043,-24.6362
-44.5167,-23.0167
-48.0442,-24.1408
-49.41,-27
-48.8703,-27.5394
-48.5408333,-25.7855555
-48.6906,-27
-48.981299,-25.497056
-49.23,-27.27
-48.600791,-26.176814
-46.32,-23.78
-44.6441666,-23.0344444
-49.0494,-27.6303
-43.8833333,-21.7166667
-48.800209,-25.378213
-49.1758,-26.5522
-43.01333333,-22.45083333
-39.54,-14.77
-49.2308,-27.09
-47.2511,-24.0775
-39.33,-15.16
-39.60305556,-16.99055556
-48.8714,-27.7189
-48.5147,-27.531
-47.8825,-24.6083
-49.05,-27.45
-48.1419,-25.0775
-48.69,-27.81
-47.285297,-23.825694
-44.858333,-23.35
-48.7272,-26.055
-48.166389,-24.934722
-48.6475,-24.4588889
-48.9433,-26.8042
-49.4131,-28.5264
