"lon","lat"
-41.3664,-21.0642
-48.403611,-24.630556
-42.5609,-21.2276
-39.930833,-13.58
-39.654167,-13.0825
-48.475556,-27.576667
-48.959722,-26.099444
-42.44466,-20.6795
-46.7,-23.65
-41.555833,-20.938611
-48.977783,-26.448889
-44.858333,-23.35
-43.9333,-21.85
-40.5402778,-20.3533333
-44.0722,-21.8916
-46.19139722,-23.48528333
-48.8344,-25.4769
-39.202778,-14.778611
-48.29724,-25.179626
-43.4075,-20.0747
-48.5747,-25.8828
-40.6592,-20.3633
-47.3533722,-24.0306333
-45.133333,-23.316667
-43.7144,-19.1689
-49.757112,-29.35781
-43.5448,-21.4155
-49.389316,-28.185117
-48.5592,-27.3147
-39.3233,-14.3125
-41.1128,-20.8489
-40.775,-19.797222
-39.066667,-15.166667
-48.3289,-25.3067
-39.566944,-15.389722
-39.5425,-14.771944
-48.690833,-27.000278
-48.988824,-25.718658
-43.88374,-21.70188
-39.0722223,-14.6163889
-35.69138889,-6.963333333
-39.325278,-16.4625
-35.9517,-8.8083
-41.6672,-20.5414
-44.980833,-23.238611
-48.96,-27.54
-43.8014,-20.2533
-39.0247,-16.2781
-47.916667,-24.166667
-41.474379,-20.366132
-46.775278,-23.989167
-43.4691667,-22.5691667
-39.133333,-13.716667
-42.8333333,-22.4333333
-49.2064,-25.5347
-41.8683,-20.4333
-43.669722,-19.88
-42.98916667,-22.45
-40.510556,-19.823611
-40.537222,-12.247778
-43.8278,-22.0892
-43.3333333,-22.8333333
-42.5,-22.4666667
-40.924167,-20.176944
-49.047789,-26.192511
-49.118056,-27.006944
-48.336076,-25.509754
-43.425,-19.0372
-34.8811,-8.0539
-49.153889,-26.300556
-44.6213889,-22.4597222
-39.33,-15.16
-43.5081,-20.2875
