"lon","lat"
-48.5931,-24.5856
-43.024444,-22.966944
-52.62,-27.1
-47.4333333,-20.2166667
-43.1786,-22.505
-52.0483,-30.9997
-49.52,-27.06
-48.5092,-25.52
-46.623889,-23.01
-41.820912,-20.3752
-48.55,-27.16
-48.29724,-25.179626
-50.0708,-29.5853
-48.600791,-26.176814
-48.166389,-24.934722
-49.770556,-27.090278
-51.9778,-30.7575
-51.306111,-29.450833
-51.715278,-29.914444
-47.995389,-24.057611
-42.131667,-21.945278
-48.761964,-27.878889
-49.4636,-24.1128
-46.939536,-23.825788
-47.0194445,-24.4002778
-49.04972,-28.16944
-50.5803,-23.9108
-40.530278,-19.971389
-49.844411,-29.489711
-49.419007,-25.835085
