"lon","lat"
-46.1447,-22.7553
-50.1619,-25.095
-51.1364,-29.4442
-49.317911,-28.30578
-39.6,-14.7
-48.5747,-25.8828
-51.4081,-28.9903
-41.945,-22.5269
-49.3142,-25.19
-48.870414,-25.596849
-52.4167,-25.4167
-49.770011,-28.710008
-48.29724,-25.179626
-49.307222,-26.323611
-47.4333333,-20.2166667
-50.002322,-25.252682
-47.285297,-23.825694
-44.2833333,-23.1666667
-48.66,-26.91
-46.95778,-23.35444
-52.62,-27.1
-52.3425,-31.7719
-42.0294,-20.7331
-49.844411,-29.489711
-49.5283,-25.4586
-48.67,-27.65
-47.926389,-25.092639
-50.129444,-26.999444
-48.55,-27.16
-49.4197,-24.5681
-49.52,-27.06
-48.3289,-25.3067
-48.5092,-25.52
-52.4964,-23.9317
-49.64,-27.21
-43.46861,-22.56944
-50.240355,-29.968774
-48.600791,-26.176814
-52.0483,-30.9997
-48.92,-27.1
-46.4927,-24.0228
-47.81444444,-24.00944444
-47.625,-23.433333
-41.100556,-20.519167
-51.306111,-29.450833
-52.4839,-31.7633
-42.131667,-21.945278
-40.530278,-19.971389
-49.0667,-26.4861
-49.0525,-24.065833
-49.7058,-24.2511
-39.56528,-15.39167
-46.623889,-23.01
-42.25,-22.5
-46.3336,-23.9608
-39.06,-14.7889
-49.6167,-29.1139
-41.1347,-20.3397
-41.544167,-20.938611
-49.118056,-27.006944
-47.885,-24.608333
-46.5867,-23.3186
-49.0553,-25.3056
-46.939536,-23.825788
-54.031545,-25.523795
-51.2375,-30.019167
-48.7401,-25.4311
-40.4475,-18.77
-51.95448,-23.916204
-49.59,-28.62
-48.316041,-25.521936
-47.5943,-24.0327
-50.129722,-29.249722
-46.616592,-23.639894
-50.4136,-24.5094
-43.024444,-22.966944
-51.020164,-30.068206
-44.366111,-22.806389
-47.995389,-24.057611
-46.31666667,-23.78333333
-51.0481,-23.2692
-48.3959,-24.564472
-48.587778,-23.711111
-42.616667,-19.767778
-49.277089,-25.661593
-48.761964,-27.878889
-42.82,-22.92
-50.435,-29.79
-48.7222,-26.37
-50.431523,-25.907756
-48.447222,-24.274167
-48.61944,-27.29444
-45.3581,-23.7781
-47,-24
-54.425,-25.625
-52.9097,-27.8281
-43.1952777,-23.0708334
-47.0194445,-24.4002778
-47.4581,-23.5017
-41.973333,-21.759167
-44.525556,-22.438611
-49.2611,-24.8236
-49.154444,-26.3
-51.9778,-30.7575
-49.419007,-25.835085
-49.945278,-29.045278
-39.527778,-15.872222
-51.325,-30.1139
-51.8122,-30.8511
-48.988824,-25.718658
-47.84175,-24.900806
-51.715278,-29.914444
-41.820912,-20.3752
-49.770556,-27.090278
-47.0608,-22.9056
-50.372222,-29.625556
-49.0217,-27.6725
-44.0833333,-22.9833333
-45.4229,-23.4243
-50.0708,-29.5853
-42.0186,-22.8794
-48.981299,-25.497056
-50.7333333,-28.7222223
-49.230833,-27.09
-48.5931,-24.5856
-48.94333,-26.80417
-46.7286,-23.5656
-49.398397,-28.701735
-43.8833333,-21.7166667
-49.04972,-28.16944
-51.0936,-31.2872
-49.26539,-25.38622
-43.1786,-22.505
-42.1333,-20.8333
-39.33,-15.16
-46.6917,-23.8517
-49.4636,-24.1128
-48.141944,-25.0775
-48.0531,-23.5917
-48.166389,-24.934722
-50.2638889,-27.35
-42.5,-22.4666667
-43.8278,-22.0892
-47.416667,-21.816667
-48.083333,-24.233333
-42.8833333,-22.5
-43.000641,-22.452338
-44.5778,-22.645
-50.5803,-23.9108
-49.570547,-25.604126
-48.192889,-22.672486
