"lon","lat"
-45.0167,-21.9
-51.96465797,-27.41414744
-48.8425,-24.5094
-50.709176,-24.13017
-49.2611,-24.8236
-44.26805556,-13.2625
-40.7461,-20.0406
-42.25,-22.5
-48.5092,-25.52
-52.5317,-26.5581
-43.7753,-22.8522
-47.644722,-24.766111
-42.7375,-22.40805556
-43.1036,-22.8833
-40.7544444,-20.2033334
-47.929167,-25.077222
-47.472222,-21.942222
-51.328056,-30.101167
-52.4242,-27.1636
-43.4702778,-22.5580556
-47.889428,-23.141818
-41.209722,-21.006944
-48.574167,-27.348056
-49.007222,-28.464444
-43.2666667,-22.55
-47.916667,-24.166667
-41.5053,-17.8575
-43.9758,-21.1869
-50.4122,-22.6617
-50.041667,-27.270556
-48.457778,-22.923056
-44.5041667,-21.5111111
-43.8628,-22.0129
-51.0233,-30.0811
-52.3422,-22.7347
-51.2375,-30.019167
-53.404182,-26.74806
-44.848773,-23.360234
-51.3958,-30.6733
-49.71,-24.25
-48.318042,-25.52501
-40.9786,-18.5469
-44.5666667,-22.25
-49.2731,-25.4278
-54.2631,-28.2992
-46.39,-23.96
-42.7227778,-21.3691667
-48.761964,-27.878889
-42.5609,-21.2276
-42.955,-21.431667
-46.6808,-22.6819
-43.9378,-19.9208
-50.372222,-29.625556
-42.0186,-22.8794
-53.96667,-26.46667
-41.8817,-22.7469
-41.951944,-21.929167
-40.599556,-20.14175
-43.0106,-21.54
-48.7401,-25.4311
-53.961667,-29.583611
-43.01333333,-22.45083333
-51.7719,-27.4197
-48.391944,-24.646389
-52.436367,-29.691983
-46.9578,-22.4319
-43.3703,-21.7303
-49.068611,-24.079167
-46.7981,-21.9692
-41.488056,-20.898611
-43.9372,-21.8608
-46.6361,-23.5475
-45.1247,-22.7308
-49.7269,-29.3353
-51.6678,-27.5669
-40.2015,-20.1911
-51.1306,-29.6783
-48.5135,-27.531
-49.0297,-22.3553
-42.466667,-19.766667
-40.530278,-19.971389
-49.431188,-28.691224
-50.003633,-29.623934
