"lon","lat"
-46.6361,-23.5475
-49.26,-24.82
-50.5803,-23.9108
-39.0753,-15.2933
-40.0722,-19.3911
-45.4131,-23.6203
-48.933333,-25.333333
-49.347156,-25.588749
-41.543056,-20.938611
-44.3017,-20.0703
-43.8833333,-21.7166667
-40.0544444,-16.4063889
-49.115,-25.2061
-41.1725,-20.0846
-46.623889,-23.01
-50.132231,-27.275003
-43.3503,-21.7642
-44.0528,-20.3331
-40.36,-19.5609
-49.3317,-24.1125
-39.803889,-18.263889
-47.916667,-24.166667
-43.8067,-19.8864
-45.3225,-22.5744445
-40.8556,-19.8019
-46.7,-23.65
-48.5747,-25.8828
-41.100556,-20.519167
-46.1925,-23.49138889
-43.669722,-19.88
-41.0069,-20.6714
-49.0661,-26.9194
-48.391944,-24.646389
-43.4691667,-22.5691667
-43.544444,-19.281389
-44.177778,-21.110278
-43.8014,-20.2533
-48.3289,-25.3067
-40.069308,-19.18495
-47.985,-24.0575
-40.924167,-20.176944
-41.734722,-20.394722
-49.2731,-25.4278
-44.6425,-21.4875
-44.366111,-22.806389
-40.537222,-19.804167
-44.0722,-21.8916
-43.4075,-20.0747
-45.8464,-23.5322
-48.336076,-25.509754
-46.31666667,-23.78333333
-48.166389,-24.934722
-43.1786,-22.505
-48.696111,-27.734722
-51.935631,-23.408519
-46.7644,-22.7011
-50.0147,-25.4672
-43.9333,-21.85
-43.6003,-18.2494
-49.139353,-27.097017
-49.0769,-25.3656
-51.2294,-23.9014
-41.3458,-20.9517
-48.957778,-26.211944
-40.676944,-20.096389
-50.583333,-24.35
-40.3933,-20.2148
-48.870414,-25.596849
-43.553056,-19.143611
-48.5048,-24.7565
-42.7044,-21.8878
-41.7469,-21.6461
-48.8344,-25.4769
-43.7144,-19.1689
-47.929167,-25.077222
-44.7131,-23.2178
-40.472222,-19.914167
-46.5503,-23.1169
-48.727225,-26.055025
-40.620556,-19.931111
-43.8278,-22.0892
