"lon","lat"
-41.6858,-20.62
-40.816667,-20.15
-40.604167,-19.780833
-43.04059982,-22.65279961
-40.6592,-20.3633
-42.5609,-21.2276
-41.1016667,-20.5269445
-43.44556,-22.95806
-41.3664,-21.0642
-41.7869,-22.3708
-42.0081,-21.9553
-42.0294,-20.7331
-40.775,-19.797222
-44.359056,-22.792278
-44.5666667,-22.25
-43.8256,-22.47
-44.0833333,-22.9833333
-40.7497,-20.635
-47.9833,-23.8833
-41.555833,-20.938611
-43.257781,-22.96306
-44.44639,-22.87528
-43.3503,-21.7642
-42.3166667,-22.5
-40.5333333,-20.2666667
-41.5358,-20.3458
-41.736167,-20.445111
-42.0029,-20.1224
-44.4467,-22.4689
-42.83333,-22.43333
-40.49,-20.086
