"lon","lat"
-44.2667,-15.4
-44.3947,-22.1675
-45.4658,-22.2428
-45.8464,-23.5322
-49.6828,-25.9781
-54.425,-25.625
-47.147222,-24.431944
-44.3181,-23.0067
-48.166389,-24.934722
-51.2783,-23.2758
-48.4128,-23.4897
-49.949444,-26.099444
-52.0558,-25.5722
-52.27502,-24.285729
-43.7931,-21.8425
-50.283333,-24.533333
-53.7583,-27.3711
-51.0481,-23.2692
-50.8589,-25.0108
-44.7131,-23.2178
-47.912222,-24.964444
-46.633333,-23.420833
-46.4643,-23.5735
-46.1883,-23.5228
-45.88,-23.17
-53.0275,-24.1847
-44.7478,-21.1525
-49.419007,-25.835085
-49.1989,-25.9281
-46.93333,-23.23694
-49.9497,-23.7783
-39.091111,-14.777222
-44.87,-22.2839
-48.988824,-25.718658
-50.4136,-24.5094
-44.177778,-21.110278
-45.75,-22.7333
-51.126667,-23.121667
-48.788889,-23.542778
-49.229167,-27.721111
-46.6808,-22.6819
-46.5614,-21.7878
-50.4606,-25.3683
-52.7325,-23.899667
-48.5428,-25.8175
-49.635363,-25.453826
-47.1961,-22.6458
-46.8217,-22.4361
-50.1444,-26.3703
-43.2075,-22.9028
-49.8267,-24.1578
-53.404182,-26.74806
-47.683333,-23.4
-50.901111,-23.750556
-50.4122,-22.6617
-45.155,-23.3558333
-44.7328,-22.142
-44.6031,-21.9756
-47.55,-22.566667
-49.115,-25.2061
-49.454167,-27.643056
-54.13333,-26.5
-51.167778,-23.896389
-44.56667,-22.25
-49.012214,-25.528984
-49.31,-25.3247
-49.2064,-25.5347
-47.0625,-22.90972222
-44.5778,-22.645
-54.031545,-25.523795
-47.7666667,-24.6377778
-49.912969,-25.578059
-46.1447,-22.7553
-44.95583333,-23.07416667
-49.4636,-24.1128
-46.5503,-23.1169
-44.993333,-23.245833
-54.2558,-24.08
-49.277089,-25.661593
-46.9983,-24.32
-45.6738889,-20.3572222
-47.4378,-23.5467
-50.129444,-26.999444
-50.3828,-25.8742
-49.070278,-24.062222
-53.2506,-27.1936
-46.3336,-23.9608
-49.083333,-27.048333
-49.6356,-25.5839
-48.46694,-23.95806
-51.6847,-24.2478
-45.59611111,-22.74277778
-50.2428,-24.2458
-50.0064,-25.4294
-51.4608,-23.5508
-49.895556,-26.898333
-51.1628,-23.3103
-45.4097,-23.76
-51.225,-27.4017
-50.5803,-23.9108
-45.308333,-22.5925
-46.36889,-21.99583
-45.3221,-20.1655
-44.833056,-23.361389
-53.96667,-26.46667
-50.709176,-24.13017
-46.511111,-22.8375
-47.240444,-23.280125
-51.6597,-25.6956
-49.212861,-24.300722
-49.06,-26.02
-54.119508,-26.629933
-47.6492,-22.7253
-51.916667,-23.416667
-50.975556,-23.540833
-49.666667,-24.171667
-54.3166667,-25.4
-50.7411,-23.7275
-44.6578,-21.2981
-47.916667,-24.166667
-44.4467,-22.4689
-47.55611111,-23.43361111
-52.342903,-24.001511
-43.1786,-22.505
-49.118639,-25.37975
-44.73767,-22.35813
-46.63,-23.54
-49.410176,-25.600388
-50.002322,-25.252682
-46.31666667,-23.78333333
-46.283333,-21.4
-49.2611,-24.8236
-45.42388889,-23.62555556
-45.4644,-22.6914
