"lon","lat"
-49.4636,-24.1128
-48.4128,-23.4897
-46.511111,-22.8375
-39.091111,-14.777222
-50.4122,-22.6617
-49.949444,-26.099444
-50.3828,-25.8742
-47.4378,-23.5467
-45.4097,-23.76
-49.454167,-27.643056
-47.912222,-24.964444
-53.96667,-26.46667
-54.3166667,-25.4
-53.404182,-26.74806
-45.88,-23.17
-49.6356,-25.5839
-54.13333,-26.5
-45.75,-22.7333
-54.119508,-26.629933
-54.031545,-25.523795
-47.0625,-22.90972222
-45.42388889,-23.62555556
-46.31666667,-23.78333333
-47.6492,-22.7253
-43.7931,-21.8425
-48.988824,-25.718658
