"lon","lat"
-49.2308,-27
-48.0791667,-25.2875
-48.083333,-24.233333
-48.7619,-27.8789
-40.6836,-19.9311
-48.870414,-25.596849
-40.6161,-20.1019
-46.616592,-23.639894
-40.4059,-20.2447
-50.0381,-27.0922
-49.1369,-27.3606
-49.7708,-27.2703
-40.7497,-20.635
-48.5609,-27.1927
-48.600791,-26.176814
-40.6741666,-20.3288889
-48.80571,-25.82021
-47.92478,-25.07633
-41.209722,-21.006944
-49.49944,-28.26028
-47.227598,-24.555261
-39.2039,-13.8208
-49.7706,-27.0903
-42.5,-22.4666667
-48.4088889,-24.0516667
-41.1347,-20.3397
-50.2178,-27.1825
-39.341667,-15.173611
-48.403333,-24.636667
-49.23,-27.27
-49.408889,-28.621944
-48.1053,-24.5548
-41.3894,-20.6581
-48.5408333,-25.8041666
-48.7983,-25.0692
-50.0417,-27.2706
-48.9608,-27.8097
-41.4731,-20.3647
-40.0561,-16.4052
-40.5539,-19.8364
-48.800209,-25.378213
-49.71,-24.25
-48.4183333,-24.7836111
-48.6819,-25.3196
-49.86,-28.8
-48.7272,-26.055
-47.1372,-24.4272
-42.466667,-19.766667
-48.30548,-25.55088
-48.69,-27.45
-49.1379,-26.8934
-49.4994,-28.7108
-50.1481,-27.0256
-49.8606,-26.6403
-48.9431,-25.8819
-49.41,-26.55
-46.6333,-23.4208
-43.2855555,-22.4527778
-44.6188,-22.755
-48.60417,-24.34333
-46.3166667,-23.7833333
-49.317911,-28.30578
-49.23,-28.08
-50.372222,-29.625556
-48.8697,-27.99
-48.5141,-27.531
-41.73611,-20.445
-40.9616667,-20.5980555
-48.9101,-27.1266
-40.53333,-20.26667
-49.5894,-26.9981
-46.8244,-24.0411
-43.4702778,-22.5580556
-44.175,-23.166667
-45.7081,-23.7119
-50.0744,-29.205
-48.69916,-24.53378
-42.45,-22.35
-48.6666667,-27.6666667
-49.05,-27.45
-50.23926,-29.5041
-41.08361,-20.51611
-41.553333,-20.935
-48.42472,-24.31583
-49.9525,-29.1594
-49.757112,-29.35781
-49.5031,-27.3608
-48.78,-27.36
-46.90861,-24.23861
-49.2287,-26.2299
-48.78,-27.72
-49.77,-28.71
-47.3161,-24.0202
-49.68,-28.7997
-49.23,-28.4403
-47.936111,-24.168333
-49.32,-27.09
-48.2,-25.3333
-39.06,-15.183333
-48.988824,-25.718658
-45.3288,-22.5869
-46.935778,-23.230444
-48.9855,-26.4463
-49.585,-26.7275
-39.7058,-13.5794
-41.0192,-20.4039
-47.644528,-24.180222
-48.62,-25.57
-41.6025,-20.73
-45.9331,-23.7283
-42.99972222,-22.47444444
-49.1392,-27.0969
-48.871111,-26.819722
-44.45,-22.47
-45.12055556,-23.38944444
-45.3706,-23.4132
-40.9811,-19.7414
-40.53418,-19.96685
-48.9237,-25.43258
-48.33,-25.28
-49.41,-27
-40.91858,-20.17753
-48.9807,-28.0716
-48.7,-25.8833
-48.87,-28.44
-49.0497,-28.1694
-47.090278,-23.975556
-49.3919,-28.1894
-49.0506,-26.2803
-49.77,-26.8217
-47.67167,-24.77556
-47.9155556,-24.8263889
-48.78,-28.08
-49.4972,-28.5292
-41.61232,-21.79094
-48.166389,-24.934722
-46.7278,-23.8961
-49.335,-26.4197
-44.58944,-22.36139
-47.8094,-24.64438
