"lon","lat"
-39.06,-15.183333
-48.5408333,-25.8041666
-40.6836,-19.9311
-44.58944,-22.36139
-49.9525,-29.1594
-48.083333,-24.233333
-48.9608,-27.8097
-49.0497,-28.1694
-47.9155556,-24.8263889
-48.9237,-25.43258
-49.49944,-28.26028
-45.3706,-23.4132
-48.5141,-27.531
-49.23,-28.08
-48.6666667,-27.6666667
-50.0417,-27.2706
-40.7497,-20.635
-40.6161,-20.1019
-45.7081,-23.7119
-48.7983,-25.0692
-48.7619,-27.8789
-39.2039,-13.8208
-50.0744,-29.205
-49.1369,-27.3606
-42.99972222,-22.47444444
-46.8244,-24.0411
-47.3161,-24.0202
-48.87,-28.44
-49.2287,-26.2299
-40.91858,-20.17753
-48.5609,-27.1927
-42.5,-22.4666667
-49.3919,-28.1894
-39.7058,-13.5794
-49.2308,-27
-47.644528,-24.180222
-49.4994,-28.7108
-49.32,-27.09
-49.41,-27
-47.1372,-24.4272
-48.69,-27.45
-44.175,-23.166667
-49.408889,-28.621944
-46.616592,-23.639894
-48.9807,-28.0716
-40.4059,-20.2447
-49.585,-26.7275
-48.2,-25.3333
-45.3288,-22.5869
-49.5031,-27.3608
-49.86,-28.8
-49.4972,-28.5292
-48.800209,-25.378213
-45.12055556,-23.38944444
-48.988824,-25.718658
-48.78,-27.36
-49.7708,-27.2703
-44.45,-22.47
-48.870414,-25.596849
-49.77,-28.71
-41.6025,-20.73
-48.871111,-26.819722
-46.935778,-23.230444
-48.78,-27.72
-47.090278,-23.975556
-47.936111,-24.168333
-48.6819,-25.3196
-40.5539,-19.8364
-41.61232,-21.79094
-42.45,-22.35
