"lon","lat"
-44.833333,-23.333333
-42.76679111,-22.43348639
-48.9,-27.45
-43.704397,-22.58579
-49.431808,-28.690858
-42.25,-22.5
-49.154444,-26.3
-49.7705556,-27.0902777
-48.92,-27.1
-48.391944,-24.646389
-42.166667,-22.833333
-43.3938889,-22.5755556
-48.5747,-25.8828
-39.0753,-15.2933
-48.93,-26.72
-42.8780556,-22.6505556
-44.7131,-23.2178
-49.317911,-28.30578
-43.9669445,-23.0636111
-48.0442,-24.1408
-51.4581,-25.3953
-47.0194445,-24.4002778
-48.5592,-27.3147
-47.8825,-24.608333
-43.5828,-22.4742
-48.29724,-25.179626
-41.0836111,-20.5161111
-50.3555555,-26.9527778
-48.78,-28.08
