"lon","lat"
-50.913333,-24.199167
-49.635363,-25.453826
-52.4736111,-31.9536111
-54.13333,-26.5
-47.936111,-24.168333
-48.42825,-25.604389
-50.431523,-25.907756
-40.8675,-11.663889
-48.29724,-25.179626
-38.5,-12.966667
-43.33194,-18.23167
-54.425,-25.625
-48.988824,-25.718658
-50.038056,-27.092222
-52.27502,-24.285729
-49.230556,-27.450278
-49.3317,-24.1125
-49.410833,-27.629167
-42.52972,-22.43806
-46.9455,-23.825417
-53.404182,-26.74806
-41.883333,-13.033333
-48.587014,-27.901389
-50.240355,-29.968774
-52.4242,-27.1636
-47.84175,-24.900806
-48.761964,-27.878889
-48.978611,-25.95
-49.96,-29.14056
-48.601947,-27.149461
-46.7431,-23.9853
-52.331667,-24.103306
-48.508056,-27.451111
-49.005006,-27.263064
-51.97171238,-27.41789836
-49.770818,-26.549889
-49.083333,-27.048333
-48.488333,-27.770278
-53.904,-29.643417
-49.497783,-26.909747
-48.870019,-28.080011
-44.68833,-22.20333
-49.049444,-27.630278
-43.503056,-20.359722
-47.4333333,-20.2166667
-49.519503,-25.598863
-46.369861,-21.962917
-41.8114,-13.5789
-50.002322,-25.252682
-43.0433333,-16.8525
-41.9,-13.25
-50.234167,-24.582222
-40.4825,-12.309167
-53.991776,-26.519551
-48.7498,-22.776364
-50.901111,-23.750556
-44.858333,-23.35
-41.3333333,-12.95
-49.59,-28.62
-50.003633,-29.623934
-49.6852778,-26.7186111
-41.433333,-12.466667
-50.132222,-27.275
-48.336076,-25.509754
-49.410014,-28.170006
-49.156269,-25.404914
-47.9667,-25.1333
-43.5448,-21.4155
-43.88374,-21.70188
-49.419007,-25.835085
-44.0722,-21.8916
-49.277089,-25.661593
-54.119508,-26.629933
-49.844411,-29.489711
-48.981299,-25.497056
-49.331751,-25.409341
-42.4,-13.75
-43.7736,-21.2258
-41.95472222,-13.52361111
