"lon","lat"
-49.6792,-28.9261
-50.220278,-26.91
-44.7131,-23.2178
-48.761964,-27.878889
-47.090278,-23.975556
-48.930833,-26.799722
-49.230833,-27.989722
-48.82,-28.3414
-49.320556,-27.180278
-48.870278,-27.539444
-46.824444,-24.041111
-49.945278,-29.045278
-47.55991,-24.16529
-47.0194445,-24.4002778
-48.4043,-24.6362
-49.59,-28.62
-48.29724,-25.179626
-47.92972,-25.08138
-50.130556,-27.000278
-49.72,-25.77
-47.285297,-23.825694
-47.988889,-24.716667
-50.129722,-29.249722
-48.3494,-24.0058
-48.833333,-24.533333
-48.689444,-27.540278
-48.574167,-27.348056
-48.9911,-24.6572
-47.382837,-24.035697
-48.988824,-25.718658
-49.585133,-26.7275
-49.757112,-29.35781
-49.185,-28.4358
-45.4097,-23.76
-47.7,-24.783333
-49.497222,-28.529167
-48.733333,-25.9
-47.5072,-23.9636
-47.6061,-22.8433
-48.083333,-24.233333
-48.869722,-27.99
-50.29088,-29.69308
-49.0769,-25.3656
-49.05,-27.45
-49.232222,-28.619167
-45.2038889,-23.4591666
-48.66,-26.91
-49.500278,-26.910278
-44.858333,-23.358333
-48.552361,-27.190083
-49.68,-27.18
-47.55991,-23.16529
-48.334167,-24.953056
-47.8094,-24.64438
-50.7,-24.05
-45.88756,-23.65588
-49.71,-24.25
-49.770011,-28.710008
-49.495833,-28.172222
-49.86,-28.8
-48.869722,-27.005556
-42.804444,-22.538056
-46.1883,-23.5228
-48.800209,-25.378213
-48.931389,-25.998889
-48.966667,-25.868889
-48.871111,-27.181944
-47.7164,-23.8131
-49.277089,-25.661593
-49.590556,-27.090278
-49.154444,-26.3
-49.115,-25.2061
-48.6,-26.28
-45.0711,-23.4339
-49.378611,-26.250556
-43.4702778,-22.5580556
-48.40525,-24.271778
-48.5092,-25.52
-48.51055,-27.5275
-48.866944,-27.81
-48.869731,-28.164742
-50.5197,-29.8175
-47.858333,-24.879444
-49.77,-26.821667
-49.051944,-27.268611
-49.32,-27.45
-46.939778,-23.824667
-42.5311,-22.2819
-47.243815,-24.548145
-43.364444,-22.805556
-42.73722,-22.40638
-48.4688889,-24.3961111
-49.41,-26.46
-48.535,-27.724167
-48.859,-25.577222
-48.688889,-26.5525
-49.503056,-27.360833
-49.41,-27
-49.411944,-28.259722
-49.410556,-27.27
-48.5047,-24.7564
-43.2075,-22.9028
-43.2666667,-22.55
-49.9064,-26.3364
-48.585833,-24.434167
-49.332778,-28.710833
-48.9237,-25.43258
-48.336076,-25.509754
-48.0791667,-25.2875
-48.0532,-23.5918
-48.1952777,-24.1652777
-48.8675,-27.359722
-48.0025,-24.0938889
-43.196111,-22.653333
-49.213889,-28.188333
-48.696111,-27.734722
-45.7308,-22.6889
-46.9086111,-24.2386111
-48.69,-26.1
-48.7,-26.6833
-43.03333,-22.58333
-50.23935,-29.50415
-49.23,-27.27
-49.050556,-26.550278
-49.048889,-27.989167
-48.166389,-24.934722
-49.14,-27.000278
-46.7738,-23.6625
-49.01888,-26.19178
-48.3289,-25.3067
-46.633333,-23.420833
-48.8215,-25.1377
-48.58527,-25.78972
-48.69916,-24.53378
-49.230833,-27.09
-45.633333,-23.692222
