"lon","lat"
-49.757112,-29.35781
-48.0025,-24.0938889
-47.92972,-25.08138
-48.9911,-24.6572
-48.800209,-25.378213
-48.1952777,-24.1652777
-46.9086111,-24.2386111
-49.230833,-27.989722
-48.8215,-25.1377
-44.858333,-23.358333
-48.334167,-24.953056
-47.7,-24.783333
-49.23,-27.27
-43.196111,-22.653333
-45.4097,-23.76
-49.232222,-28.619167
-48.966667,-25.868889
-50.29088,-29.69308
-49.05,-27.45
-48.58527,-25.78972
-47.988889,-24.716667
-46.1883,-23.5228
-47.858333,-24.879444
-48.51055,-27.5275
-50.23935,-29.50415
-49.01888,-26.19178
-47.243815,-24.548145
