"lon","lat"
-43.182222,-21.655833
-40.478333,-12.300833
-39.6,-14.7
-43.0406,-22.6528
-35.9394,-8.9725
-52.1264,-25.3744
-47.9167,-24.25
-41.83444,-20.40889
-43.55333,-21.4575
-43.7931,-21.8425
-39.4953,-15.1914
-41.544167,-20.938611
-39.083333,-12.533333
-43.3333333,-22.8333333
-40.916667,-11.45
-42.8028,-20.8567
-42.9161,-21.9956
-39.565278,-15.391667
-43.0469,-21.3522
-41.6667,-20.85
-43.0106,-21.54
-43.41667,-22.33333
-44.4467,-22.4689
-42.7386111,-22.4183334
-42.87806,-22.65056
-41.305,-11.828889
-41.9072222,-22.4908333
-35.5825,-6.865833
-42.83278,-22.95639
-44.5358,-22.3417
-42.6444,-19.5825
-41.494722,-20.6725
-44.0833333,-22.9833333
-40.0978,-19.1969
-42.94111,-22.81556
-42.5609,-21.2276
-42.3664,-21.1306
-41.935833,-20.048056
-37.4933,-10.7333
-40.096667,-19.332222
-43.023422,-22.456797
-39.33,-15.16
-43.2666667,-22.55
-43.3669,-21.7925
-39.9469,-16.0028
-42.9086,-20.4164
-40.545278,-11.018611
-35.83361111,-8.710277778
-40.530278,-19.971389
-43.021111,-22.956667
-41.8667,-20.8167
-44.9661,-22.3886
-42.4303,-21.3028
-47.082222,-22.822222
-43.8628,-22.0129
-39.016389,-12.313056
-42.6431,-21.5319
-42.8819,-20.7539
-42.6197,-20.6858
-39.187778,-12.166944
-43.27972,-22.94944
-42.1544,-21.535
-39.972778,-19.168056
