"lon","lat"
-44.1356,-22.7231
-40.537222,-19.804167
-49.0667,-26.4861
-49.0769,-25.3656
-47.0608,-22.9056
-43.0013889,-22.4513889
-40.04,-16.38778
-49.71,-24.25
-41.1016667,-20.5269445
-47.916667,-24.166667
-49.501667,-27.36
-47.2225,-23.6564
-47.33333333,-24.36666667
-48.920598,-25.440958
-41.350083,-20.649083
-46.9394444,-23.8255556
-42.45,-22.35
-48.415,-24.962222
-45.42388889,-23.62555556
-47.55,-24.15
-47.243815,-24.548145
-49.350644,-26.418394
-50.6156,-24.3239
-48.66,-26.91
-48.988824,-25.718658
-41.1347,-20.3397
-48.166389,-24.934722
-48.9383334,-26.8102777
-40.697222,-20.043333
-48.96,-27.54
-44.359056,-22.792278
-48.966667,-25.868889
-44.858333,-23.358333
-44.5167,-23.0167
-49.2731,-25.4278
-49.499444,-28.260278
-40.133333,-14.383333
-48.600791,-26.176814
-42.0186,-22.8794
-48.29722222,-25.17833333
-48.5428,-25.8175
-49.757112,-29.35781
-48.3653,-24.0992
-46.3336,-23.9608
-43.1235,-22.536
-48.7,-26.6833
-41.0069,-20.6714
-48.535,-27.724167
-40.5006,-20.1728
-41.5331,-20.7636
-48.855,-26.0267
-53.5017,-26.8261
-39.0753,-15.2933
-47.5553,-24.7081
-40.4059,-20.2447
-42.3166667,-22.5
-39.4953,-15.1914
-49.0488889,-26.01
-44.3181,-23.0067
-39.4758334,-12.8536111
-40.92583,-20.50083
-48.5092,-25.52
-40.749444,-20.635278
-49.7,-29.1361
-41.550556,-20.939444
-42.1333333,-21.9666667
-39.53,-14.76
-49.6792,-28.9261
-49.153889,-26.300556
-48.800209,-25.378213
-48.870414,-25.596849
-50.709176,-24.13017
-42.8186,-22.9194
-42.5,-22.4666667
-39.565278,-15.391667
-47.55611111,-22.70972222
-41.61232,-21.79094
-47.0194445,-24.4002778
-46.1883,-23.5228
-47.216667,-24.05
-47.8811,-24.715
-44.0833333,-22.9833333
-41.3458,-20.9517
-48.3297223,-25.3066667
-45.4097,-23.76
-47.55611111,-23.43361111
-48.733333,-25.9
-47.9266667,-25.0147222
-45.3202777,-23.3491666
-39.71667,-13.56667
-48.0791667,-25.2875
-49.012214,-25.528984
-49.07,-26.92
-39.33,-15.16
-40.5375,-20.319444
-40.593889,-19.973056
-44.7131,-23.2178
