"lon","lat"
-49.378611,-26.250556
-48.29724,-25.179626
-41.471835,-20.363726
-45.866667,-23.633333
-47.929167,-25.077222
-48.696111,-27.734722
-49.420542,-28.790923
-49.497783,-26.909747
-48.5149,-27.531
-48.166389,-24.934722
-48.535,-27.724167
-48.601947,-27.149461
-48.600791,-26.176814
-48.316041,-25.521936
-48.391944,-24.646389
-49.757112,-29.35781
-48.688889,-26.5525
-48.66,-26.91
-39.6,-14.7
-48.8402777,-27.4333334
-45.618333,-23.692222
-41.0875,-20.519444
-49.047789,-26.192511
-41.544492,-20.938936
-48.871389,-27.718889
-48.920598,-25.440958
-48.871111,-26.819722
-49.585,-26.7275
-48.870019,-28.080011
-48.727225,-26.055025
-48.96,-27.54
-48.806944,-26.305278
-50.217728,-27.182475
-49.23,-27.27
-40.749444,-20.635278
-48.870414,-25.596849
-39.3394444,-15.1741667
-49.498622,-28.443636
-42.45,-22.35
-48.689444,-27.540278
-49.048333,-28.001111
-47.227598,-24.555261
-48.958333,-28.168333
-47.966667,-24.133333
-49.139353,-27.097017
-49.590003,-27.090008
-49.770011,-28.710008
-50.000556,-29.222222
-40.0544444,-16.4063889
-49.410014,-28.170006
-49.393611,-27.180278
-49.235589,-26.365003
-48.800209,-25.378213
-50.129167,-26.908611
-49.945278,-29.045278
-49.317911,-28.30578
-40.604167,-19.780556
-39.565278,-15.391667
-48.761964,-27.878889
-50.003633,-29.623934
-43.2855555,-22.4527778
-47.108333,-24.428333
-46.7402,-23.9868
-49.59,-28.62
-40.530278,-19.971389
-44.141667,-23.15
-48.447222,-24.274167
