"lon","lat"
-39.4714,-14.8097
-42.0336,-20.2581
-47.7,-24.783333
-48.5048,-24.7565
-48.3289,-25.3067
-44.7739,-22.5369
-40.537222,-19.804167
-40.6592,-20.3633
-44.993333,-23.245833
-49.154444,-26.3
-49.32222222,-28.17
-43.58167,-22.54722
-48.41472222,-24.96222222
-49.048611,-26.369444
-47.9667,-25.1333
-47.5,-22.0331
-48.8344,-25.4769
-48.5092,-25.52
-51.183611,-29.918056
-39.4958,-15.4192
-41.133333,-20.3
-47.0194445,-24.4002778
-49.0769,-25.3656
-48.7,-24.5333333
-46.4133,-23.7106
-40.36,-19.5609
-48.93,-26.72
-48.689444,-27.540278
-48.9911,-24.6572
-48.801944,-26.030278
-40.049278,-16.413889
-40.5625,-19.951667
-48.988824,-25.718658
-43.3013889,-22.4925
-48.469444,-24.6175
-47.995278,-24.0575
-44.7286,-22.1428
-47.503889,-24.003889
-48.5592,-27.3147
-44.366111,-22.806389
-39.2027778,-14.7702778
-44.7131,-23.2178
-49.0661,-26.9194
-43.0013889,-22.4513889
-44.8381,-23.3769
-46.7889,-24.1831
-41.7336111,-20.4947222
-49.393611,-27.180278
