"lon","lat"
-50.132222,-27.275
-49.3644,-26.7828
-49.298889,-28.285278
-40.746111,-20.040833
-43.22,-22.88
-42.5666667,-22.55
-49.2242,-25.2917
-47.9972,-23.8783
-50.040497,-28.348378
-47.3533722,-24.0306333
-50.7806,-29.6506
-43.4075,-20.0747
-50.5844,-27.2828
-41.1347,-20.3397
-46.19139167,-23.48557222
-46.6361,-23.5475
-45.8056,-23.207778
-43.2269,-19.6192
-43.425,-19.0372
-40.516611,-15.805194
-41.473056,-20.3458
-43.8628,-22.0129
-49.635363,-25.453826
-49.7058,-24.2511
-49.981568,-28.47165
-49.590003,-27.090008
-43.6697,-19.88
-45.3222223,-22.5755556
-43.5081,-20.2875
-39.33,-15.16
-45.5914,-22.7394
-43.5448,-21.4155
-42.47723,-20.74142
-50.157705,-28.464002
-50.002322,-25.252682
-50.233633,-27.361006
-49.277089,-25.661593
-49.6356,-25.5839
-49.156269,-25.404914
-43.3669,-21.7925
-42.5311,-22.2819
-49.8731,-27.9528
-50.0064,-25.4294
-44.5633,-22.4961
-49.9486,-24.5261
-48.8425,-24.5094
-43.9333,-21.85
-50.5842,-25.0239
-47.916667,-24.166667
-48.933333,-25.333333
-43.2308334,-22.4097222
-49.83173,-28.471217
-47.5072,-23.9636
-40.6592,-20.3633
-44.0722,-21.8916
-46.883333,-23.183333
-48.3653,-24.0992
-44.366111,-22.806389
-49.115,-25.2061
-48.391944,-24.646389
-40.109444,-13.944722
-46.154631,-22.436769
-41.383333,-12.566667
-44.6419,-22.1706
-42.0081,-21.9553
-49.1989,-25.9281
-48.833722,-27.795972
-41.9044,-20.5231
-53.38,-29.81
-48.5747,-25.8828
-39.68611111,-13.8961
-41.184722,-20.603611
-40.924167,-20.176944
-44.73767,-22.35813
-50.130556,-27.000278
-46.1447,-22.7553
-49.393611,-27.180278
-35.83361111,-8.710277778
-48.981299,-25.497056
-39.479722,-12.868056
-49.912969,-25.578059
-40.583333,-19.984167
-40.537222,-19.804167
-45.8464,-23.5322
-49.46479,-25.684961
-49.2611,-24.8236
-49.2064,-25.5347
-45.4425,-22.655278
-49.2731,-25.4278
-43.88374,-21.70188
-49.3261,-25.7789
-48.988824,-25.718658
