"lon","lat"
-49.2611,-24.8236
-48.870414,-25.596849
-49.912969,-25.578059
-49.862028,-28.169122
-48.1272,-22.7894
-44.9853,-21.7222
-41.4666667,-12.9666667
-54.2631,-28.2992
-43.1786,-22.505
-50.579514,-27.901381
-52.489916,-32.618847
-42.0186,-22.8794
-42.5609,-21.2276
-51.4581,-25.3953
-50.1602778,-29.1588889
-49.3219,-23.0033
-54.119508,-26.629933
-49.36,-27.39
-50.5197,-29.8175
-44.1781,-21.1103
-49.8889,-29.5514
-45.464444,-22.691667
-51.23,-30.0331
-46.6375,-23.444444
-49.635363,-25.453826
-51.8625,-24.9392
-39.6372,-14.7053
-49.7975,-26.1058
-49.5528,-22.2914
-49.64,-27.21
-52.51583,-26.77361
-50.761769,-27.450758
-43.8278,-22.0892
-50.495598,-26.27881
-49.4858,-28.9347
-49.4,-28.39
-48.96,-27.54
-50.4,-26.64
-53.4,-27.1
-52.0986,-32.035
-50.310002,-26.730093
-50.578672,-27.632026
-48.1267,-22.2842
-52.605,-23.6633
-52.5258,-25.4906
-41.019167,-20.403889
-50.130436,-28.169917
-52.3425,-31.7719
-49.298889,-28.285278
-50.7369,-25.3561
-43.4688889,-22.5708334
-49.406667,-28.080278
-49.137222,-23.844444
-52.4,-26.88
-50.1444,-26.3703
-49.7296,-29.3353
-51.593056,-26.305833
-48.7498,-22.776364
-51.4728,-28.7572
-50.39,-26.18
-51.55,-26.16
-50.9778,-25.2131
-50.2428,-24.2458
-49.981568,-28.47165
-48.960833,-27.809722
-41.343889,-13.016667
-41.1139,-20.85
-50.110522,-29.314589
-40.548056,-20.058333
-49.77056,-27.09028
-50.6,-23.916667
-48.166389,-24.934722
-39.783333,-13.6
-45.88617778,-21.50329444
-49.98,-25.25
-50.85,-24.65
-41.9,-13.39
-43.9333,-21.85
-51.8122,-30.8511
-50.003633,-29.623934
-48.8425,-24.5094
-50.6928,-25.6206
-49.153889,-26.300556
-41.3664,-21.0642
-49.277089,-25.661593
-41.610556,-20.622222
-48.66,-27.49
-48.5092,-25.52
-48.5747,-25.8828
-52.310944,-24.205694
-49.17,-28.28
-51.22,-27.4
-53.325,-23.7664
-48.988824,-25.718658
-43.6702778,-18.6613889
-45.338333,-22.611611
-49.3786111,-26.2505556
-51.930278,-26.64
-50.1619,-25.095
-49.012214,-25.528984
-49.228674,-26.098843
-42.0081,-21.9553
-49.115,-25.2061
-49.0769,-25.3656
-49.0477777,-26.1925
-49.885,-27.9075
-49.86,-27.54
-43.2075,-22.9028
-43.5448,-21.4155
-49.7058,-24.2511
-52.8761,-23.8706
-47.995389,-24.057611
-50.3828,-25.8742
-50.33,-27.82
-51.4244,-23.4194
-39.56528,-15.39167
-52.4161,-25.4078
-51.073625,-30.094161
-52.4242,-27.1636
-43.90806,-18.5
-53.301667,-26.432778
-35.7833,-8.2
-52.0558,-25.5722
-44.3233,-22.6836
-52.2,-26.46
-50.5842,-25.0239
-51.118895,-26.731857
-40.66,-20.36
-53.24,-29.6453
-41.91417,-21.87361
-50.174444,-29.471389
-50.256831,-24.565786
-50.416667,-28.668056
-43.4511,-22.7592
-43.3503,-21.7642
-52.9081,-25.4497
-43.6697,-19.88
-42.6531,-22.4625
-43.67472,-18.26083
-50.130833,-27.180278
-52.436111,-24.532611
-48.447222,-24.274167
-51.1836,-29.9178
-46.6572222,-21.8033333
-40.1944,-20.1128
-52.4067,-28.2628
-44.61139,-22.44028
-49.2242,-25.2917
-52.18,-25.94
-54.5881,-25.5478
-44.85,-22.66
-39.803889,-18.263889
-53.991776,-26.519551
-52.00589575,-27.4093926
-48.457778,-22.923056
-43.4075,-20.0747
-50.03667,-27.09139
-49.76,-29
-40.814722,-19.897778
-51.525,-27.540278
-44.5666667,-22.25
-44.2672,-17.6983
-50.4583,-24.0325
-53.100583,-25.691444
-50.709176,-24.13017
-49.77,-28.71
-50.8156,-29.3656
-50.6125,-29.461944
-40.7497,-20.635
-50.131912,-26.731652
-50.0064,-25.4294
-51.0789,-25.5711
-41.4131,-20.4642
-41.738194,-20.445028
-51.4606,-27.6717
-49.46479,-25.684961
-45.964722,-22.898333
-51.1628,-23.3103
-41.75,-13.233333
-42.5,-22.55
-51.61,-28.7839
-41.203889,-21.009167
-53.9922,-28.5169
-51.1472,-29.7603
-46.5503,-23.1169
-40.4067,-19.9325
-46.616592,-23.639894
-50.157705,-28.464002
-40.551,-19.34825
-50.8358,-26.0397
-45.8558,-22.6589
-51.15,-23.883333
-50.41,-24.51
-49.62,-29.11
-49.7158,-25.7697
-49.697222,-22.403333
-41.386111,-20.655278
-40.060806,-16.398389
-50.8,-26.24
-50.129447,-27.000294
-51.325,-30.1139
-53.7583,-27.3711
-51.5558,-27.26
-48.540556,-22.836667
-51.201667,-25.303056
-41.916667,-13.25
-41.8683,-20.4333
-46.7981,-21.9692
-40.635556,-19.925556
-40.553889,-19.836389
-48.415,-24.9625
-40.780556,-20.067222
-48.2,-23.366667
-52.20153,-28.299454
-54.3497,-28.0283
-40.3378,-20.3194
-48.8344,-25.4769
-40.5405555,-20.2783334
-49.135,-26.822778
-51.2472,-27.1047
-53.2917,-23.3808
-41.10167,-20.52694
-49.27,-26.82
-45.59,-22.73
-52.225112,-28.049454
-44.97,-22.39
-52.7864,-28.2839
-42.9656,-22.4122
-41.7869,-22.3708
-51.029129,-27.001539
-50.054883,-25.034392
-50.9022,-29.5825
-44.618181,-22.734272
-51.1794,-29.1681
-51.12,-26.28
-49.83173,-28.471217
-50.9339,-28.5122
-50.583333,-24.35
-49.589444,-26.998056
-49.590464,-27.900417
-51.01,-26.78
-41.894167,-13.08
-42.235028,-20.749944
-49.077222,-24.335278
-46.3183,-22.8547
-49.585,-26.7275
-46.3666667,-21.9666667
-44.71,-23.22
-43.89967,-21.70931
-51.244324,-23.445244
-46.31666667,-23.78333333
-41.7666667,-13.5333333
-53.404182,-26.74806
-49.3317,-24.1125
-45.4131,-23.6203
-51.4081,-28.9903
-48.63,-27.62
-52.3831,-24.04556
-51.6597,-25.6956
-49.067222,-24.052778
-48.5047,-24.7564
-41.553333,-20.936667
-51.116944,-27.716667
-52.4708,-26.3958
-47.938339,-23.155683
-49.07,-26.49
-49.232403,-25.415832
-54.13333,-26.5
-44.0722,-21.8916
-50.389234,-29.405985
-41.45,-12.466667
-48.1081,-24.52
-44.7443,-22.1225
-42.47723,-20.74142
-48.770556,-23.51
-41.473056,-20.3458
-51.416667,-25.521863
-49.9880555,-29.0786111
-49.118056,-27.006944
-49.1989,-25.9281
-48.9911,-24.6572
