"lon","lat"
-49.46479,-25.684961
-41.203889,-21.009167
-51.525,-27.540278
-39.6372,-14.7053
-41.75,-13.233333
-50.157705,-28.464002
-48.166389,-24.934722
-44.71,-23.22
-48.1081,-24.52
-49.277089,-25.661593
-49.4858,-28.9347
-41.738194,-20.445028
-42.0081,-21.9553
-46.31666667,-23.78333333
-45.964722,-22.898333
-51.1794,-29.1681
-49.232403,-25.415832
-50.3828,-25.8742
-50.761769,-27.450758
-54.13333,-26.5
-51.4244,-23.4194
-39.56528,-15.39167
-49.8889,-29.5514
-52.0986,-32.035
-48.415,-24.9625
-48.5747,-25.8828
-41.019167,-20.403889
-49.7158,-25.7697
-43.8278,-22.0892
-41.916667,-13.25
-52.2,-26.46
-51.2472,-27.1047
-49.9880555,-29.0786111
-48.8344,-25.4769
-40.1944,-20.1128
-43.67472,-18.26083
-50.6,-23.916667
-52.4067,-28.2628
-48.960833,-27.809722
-49.115,-25.2061
-51.4581,-25.3953
-52.9081,-25.4497
-48.870414,-25.596849
-42.9656,-22.4122
-41.7666667,-13.5333333
-42.0186,-22.8794
-44.97,-22.39
-49.135,-26.822778
-40.635556,-19.925556
-52.310944,-24.205694
-43.2075,-22.9028
-48.5092,-25.52
-40.66,-20.36
-40.551,-19.34825
-46.3666667,-21.9666667
-50.4,-26.64
-49.153889,-26.300556
-48.9911,-24.6572
-52.00589575,-27.4093926
-53.24,-29.6453
-47.938339,-23.155683
-41.7869,-22.3708
-49.1989,-25.9281
-40.548056,-20.058333
-45.8558,-22.6589
-50.6125,-29.461944
-39.783333,-13.6
-50.389234,-29.405985
-43.3503,-21.7642
-50.39,-26.18
-49.3786111,-26.2505556
-41.3664,-21.0642
-51.6597,-25.6956
-44.2672,-17.6983
-51.12,-26.28
-48.457778,-22.923056
-50.003633,-29.623934
-54.2631,-28.2992
-52.0558,-25.5722
-52.4708,-26.3958
-51.416667,-25.521863
-49.83173,-28.471217
-40.814722,-19.897778
-50.03667,-27.09139
-44.618181,-22.734272
-49.86,-27.54
-48.447222,-24.274167
-46.3183,-22.8547
-49.4,-28.39
-52.4242,-27.1636
-43.4075,-20.0747
-41.1139,-20.85
-53.404182,-26.74806
-54.5881,-25.5478
-41.386111,-20.655278
-50.416667,-28.668056
-50.1619,-25.095
-52.489916,-32.618847
-53.4,-27.1
-50.4583,-24.0325
-42.47723,-20.74142
-51.61,-28.7839
-43.89967,-21.70931
-43.4511,-22.7592
-44.3233,-22.6836
-49.07,-26.49
-44.61139,-22.44028
-49.3317,-24.1125
-50.2428,-24.2458
-53.9922,-28.5169
-49.067222,-24.052778
-42.5609,-21.2276
-50.130436,-28.169917
-44.7443,-22.1225
-45.464444,-22.691667
-49.77,-28.71
-49.589444,-26.998056
-48.5047,-24.7564
-49.5528,-22.2914
-50.129447,-27.000294
-49.885,-27.9075
-40.5405555,-20.2783334
-40.3378,-20.3194
-48.66,-27.49
-51.23,-30.0331
-53.7583,-27.3711
-54.3497,-28.0283
-40.780556,-20.067222
-50.709176,-24.13017
-52.7864,-28.2839
-43.90806,-18.5
-49.0477777,-26.1925
-45.59,-22.73
-49.98,-25.25
-50.8358,-26.0397
-50.5197,-29.8175
-45.338333,-22.611611
-40.553889,-19.836389
-52.18,-25.94
-49.2611,-24.8236
