"lon","lat"
-51.6597,-25.6956
-52.605,-23.6633
-48.988824,-25.718658
-50.130833,-27.180278
-39.56528,-15.39167
-47.995389,-24.057611
-50.3828,-25.8742
-41.894167,-13.08
-49.277089,-25.661593
-50.7369,-25.3561
-49.115,-25.2061
-49.0477777,-26.1925
-41.916667,-13.25
-42.9656,-22.4122
-48.63,-27.62
-49.76,-29
-51.244324,-23.445244
-51.1794,-29.1681
-43.90806,-18.5
-42.5609,-21.2276
-40.551,-19.34825
-51.55,-26.16
-39.783333,-13.6
-50.2428,-24.2458
-54.119508,-26.629933
-52.4161,-25.4078
-51.1628,-23.3103
-39.6372,-14.7053
-50.4583,-24.0325
-48.9911,-24.6572
-50.583333,-24.35
-54.2631,-28.2992
-43.2075,-22.9028
-41.203889,-21.009167
-52.489916,-32.618847
-49.153889,-26.300556
-54.5881,-25.5478
-40.1944,-20.1128
-49.3219,-23.0033
-52.8761,-23.8706
-50.761769,-27.450758
-41.738194,-20.445028
-41.9,-13.39
-49.07,-26.49
-43.9333,-21.85
-43.1786,-22.505
-44.1781,-21.1103
-46.6375,-23.444444
-50.8,-26.24
-50.310002,-26.730093
-46.6572222,-21.8033333
-47.938339,-23.155683
-50.578672,-27.632026
-49.862028,-28.169122
-41.019167,-20.403889
-50.8358,-26.0397
