"lon","lat"
-50.2475,-23.4367
-48.96,-27.54
-47.5913,-24.0344
-48.0442,-24.1408
-44.833333,-23.333333
-45.8869,-23.1794
-43.4075,-20.0747
-40.525,-20.2677778
-42.505,-22.4361111
-49.083333,-27.048333
-48.5092,-25.52
-44.626667,-22.430833
-50.129447,-27.000294
-48.296759,-25.548026
-40.069308,-19.18495
-44.536944,-22.333333
-47.0608,-22.9056
-42.456389,-20.725833
-40.2925,-20.3297
-39.08,-15.29
-40.0722,-19.3911
-48.870414,-25.596849
-43.9333,-21.85
-42.0278,-22.9661
-49.047789,-26.192511
-46.31666667,-23.78333333
-47.0194445,-24.4002778
-39.533333,-12.75
-44.3181,-23.0067
-39.7419,-17.535
-47.7164,-23.8131
-43.8914,-21.9756
-43.425,-19.0372
-43.023422,-22.456797
-42.5214,-20.8772
-48.83,-26.9
-41.817778,-20.491667
-40.040278,-16.402222
-49.590003,-27.090008
-48.6836,-27.9617
