"lon","lat"
-40.4706,-20.0592
-48.166389,-24.934722
-48.6644,-26.365222
-44.0833333,-22.9833333
-39.1842,-13.7681
-49.04944,-26.81972
-40.1116,-13.9469
-40.2812,-20.166
-48.62,-25.57
-46.616592,-23.639894
-39.53,-14.76
-46.3167,-23.7833
-41.379167,-20.670833
-48.600791,-26.176814
-48.28,-25.15
-39.533333,-12.75
-39.3233,-14.3125
-40.3833,-19.8833
-44.831273,-23.365477
-49.4114,-26.9103
-39.55,-13.4833
-41.289389,-20.9517
-40.23,-19.53
-43.2666667,-22.55
-47.929167,-25.077222
-39.140652,-15.000778
-43.01694444,-22.45527778
-45.3706,-23.4132
-43.8628,-22.0129
-42.1333333,-21.9666667
-48.981299,-25.497056
-43.4047,-22.3222
-39.1389,-14.015
-39.101944,-14.485278
-49.3208,-26.8186
-47.0194445,-24.4002778
-49.1397,-26.3681
-47.6716667,-24.7755556
