"lon","lat"
-48.6836,-27.9617
-41.557222,-20.790278
-51.244324,-23.445244
-45.4097,-23.76
-41.8683,-20.4333
-40.0722,-19.3911
-43.8467,-19.9856
-43.9333,-21.85
-40.069308,-19.18495
-47.8811,-24.715
-41.4667,-21.2
-41.508056,-12.7525
-50.6156,-24.3239
-42.5609,-21.2276
-47.55,-21.466667
-43.8278,-22.0892
-47.3533722,-24.0306333
-45.94630278,-21.15478889
-46.5503,-23.1169
-47.995389,-24.057611
-49.4197,-24.5681
-43.8064,-20.9536
-44.7286,-22.1428
-39.3405555,-15.17
-48.5747,-25.8828
-44.7131,-23.2178
-50.709176,-24.13017
-49.59,-28.62
-42.505,-22.4361111
-42.8178,-21.4158
-40.472222,-19.914167
-43.669722,-19.88
-46.6361,-23.5475
-41.3664,-21.0642
-44.7478,-21.1525
-49.71,-24.25
-41.544167,-20.938611
-48.540556,-22.836667
-43.4075,-20.0747
-41.0875,-20.502778
