"lon","lat"
-39.466667,-13.683333
-39.4958,-15.4192
-48.083333,-24.233333
-39.202778,-14.770278
-48.391944,-24.646389
-50.003633,-29.623934
-46.1883,-23.5228
-39.6,-14.7
-43.1786,-22.505
-39.06,-14.7889
-40.749444,-20.635278
-39.083333,-15.15
-39.133333,-13.716667
-48.690833,-27.000278
-47.644528,-24.180222
-39.3811111,-15.2047222
-48.5092,-25.52
-47.616667,-24.566667
-47.5072,-23.9636
-42.447294,-22.927622
-49.846111,-29.393611
-40.746111,-20.040833
-48.600791,-26.176814
-45.866667,-23.633333
-42.5311,-22.2819
-49.2064,-25.5347
-44.0833333,-22.9833333
-44.833778,-23.152694
-48.116667,-24.664167
-48.3289,-25.3067
-47.9667,-25.1333
-47.8811,-24.715
-46.39,-23.96
-48.7808,-28.4825
-47.644722,-24.766111
-48.29724,-25.179626
-40.4446,-20.0227
-48.599444,-27.904722
-43.001361,-22.493944
-48.4925,-27.775278
-49.083333,-27.048333
-39.090278,-13.328889
-47.936111,-24.168333
-47.858333,-24.879444
-44.7131,-23.2178
-45.0711,-23.4339
-41.61232,-21.79094
-44.833056,-23.361389
-48.870414,-25.596849
-46.62529,-23.533773
-48.525278,-27.602778
-48.336076,-25.509754
-46.7431,-23.9853
-49.2611,-24.8236
-49.2914,-28.3589
-44.1356,-22.7231
-39.722222,-14.167222
-39.0753,-15.2933
-48.83,-25.48
-48.89675,-25.962917
-42.3166667,-22.5
-49.1478,-28.5589
-49.154444,-26.3
-45.4097,-23.76
-49.154722,-26.939167
-48.5111,-25.6736
-47.924444,-25.020833
-42.748626,-22.425321
-48.166389,-24.934722
-44.647222,-23.044167
-48.2188,-24.1827
-49.7636,-28.9975
-46.31666667,-23.78333333
-48.563333,-26.349722
-48.5747,-25.8828
-43.21,-22.9
-46.4133,-23.7106
-49.0553,-25.3056
-46.55,-23.683333
-43.51194,-23.04361
-39.0439,-13.4869
-48.981299,-25.497056
-40.632778,-19.915
-47.0194445,-24.4002778
