"lon","lat"
-40.4308,-13.4411
-42.955,-21.431667
-39.4027778,-16.8858333
-41.306944,-20.861667
-48.1222222,-25.2194444
-39.55278,-13.48556
-39.2844,-14.5931
-40.925833,-20.500833
-39.387697,-16.387781
-40.0836,-13.8575
-38.883333,-13.1
-40.749444,-20.635278
-39.083333,-15.15
-41.473056,-20.364722
-40.1227778,-14.4202778
-40.406389,-19.932778
-39.6047,-13.0303
-40.0519,-19.531
-41.8761,-21.9875
-39.6,-14.7
-41.2439,-20.3683
-40.534722,-19.3325
-39.0147,-14.1031
-42.4769,-21.3744
-39.1866666,-15.6436111
-41.3244,-21.7542
-41.393333,-20.714444
-40.985,-18.566111
-39.0647,-16.4497
-39.0731,-13.3703
-40.1827,-20.0743
-42.0186,-22.8794
-40.0978,-19.1969
-39.017222,-13.704167
-39.565278,-15.391667
-42.0081,-21.9553
-40.575556,-19.887222
-41.758,-20.491
-40.307401,-20.181181
-41.5331,-20.7636
-41.75639,-21.81389
-41.08361,-20.51611
-39.0077778,-15.34
-39.0605556,-14.4233334
-40.2925,-20.3297
-41.8683,-20.4333
-40.746111,-20.040833
-41.8817,-22.7469
-39.33,-15.16
-43.2333333,-22.4
-40.5333333,-20.2666667
-43.2075,-22.9028
-40.546333,-20.123
-40.722222,-19.848333
-38.9967,-14.2775
-39.7828,-16.5839
-40.6306,-19.5394
