"lon","lat"
-53.5017,-26.8261
-47.7666667,-24.6377778
-44.297417,-23.173833
-46.1883,-23.5228
-47.55611111,-22.70972222
-49.588611,-26.911944
-47.8811,-24.715
-45.82083333,-23.74777778
-48.800209,-25.378213
-47.7,-24.783333
-50.129447,-27.000294
-46.616592,-23.639894
-48.960833,-27.809722
-48.417222,-24.931111
-47.9972,-23.8783
-49.411944,-28.259722
-39.475833,-12.853611
-48.35,-24.283333
-46.4172,-23.574
-49.128056,-27.859167
-48.5428,-25.8175
-46.4133,-23.7106
-39.3,-15.3166667
-42.45,-22.35
-49.9503,-29.1967
-48.29722222,-25.17833333
-37.78,-12.240556
-48.988824,-25.718658
-40.6592,-20.3633
-42.3166667,-22.5
-49.14,-27.18
-39.565278,-15.391667
-47.285297,-23.825694
-46.8217,-22.4361
-40.5222223,-20.2980555
-39.65,-13.083333
-46.31666667,-23.78333333
-39.06,-14.7889
-45.633333,-23.692222
-49.048889,-27.989167
-48.689444,-27.540278
-48.46889,-24.39611
-49.859167,-28.979444
-48.733333,-25.9
-48.6336,-27.2414
-49.770011,-28.710008
-49.185,-28.4358
-50.130833,-27.180278
-43.7855555,-22.7444444
-45.42388889,-23.62555556
-49.585133,-26.7275
-49.051667,-26.462222
-49.7269,-29.3353
-41.7869,-22.3708
-43.44556,-22.95806
-38.883333,-13.1
-42.13333,-21.96667
-48.89111,-27.47583
-43.1786,-22.505
-43.3333333,-22.8333333
-49.6792,-28.9261
