"lon","lat"
-48.6114,-27.0903
-40.0703,-15.1169
-49.3317,-24.1125
-41.87361,-21.84944
-40.063611,-19.1375
-47.8811,-24.715
-46.7928,-23.4378
-42.2042,-22.4806
-48.7789,-22.1931
-43.47528,-18.43278
-40.8116667,-20.9711111
-44.3181,-23.0067
-46.31667,-23.78333
-49.585,-26.7275
-48.5092,-25.52
-44.177778,-21.110278
-39.2803,-14.7856
-43.544444,-19.281389
-46.9983,-24.32
-40.3933,-20.2148
-45.3333,-23.3333
-42.8186,-22.9194
-41.7869,-22.3708
-43.3067,-18.4658
-47.922478,-23.181914
-42.7411111,-18.1119444
-40.801667,-18.952778
-49.14,-27.09
-49.2611,-24.8236
-48.29724,-25.179626
-48.5111,-25.6736
-49.5,-26.82
-49.2064,-25.5347
-39.4953,-15.1914
-49.1989,-25.9281
-44.0833333,-22.9833333
-48.8425,-24.5094
-43.7144,-19.1689
-49.3142,-25.19
-40.739444,-19.760833
-43.3414,-21.1942
-48.4786,-27.584
-44.7131,-23.2178
-42.166667,-22.833333
-48.9725,-25.866389
-39.716667,-13.6
-43.8278,-22.0892
-49.012167,-25.392
-46.3336,-23.9608
-42.45,-22.35
-48.762222,-24.882222
-43.0539,-22.8269
-48.447222,-24.274167
-48.5047,-24.7564
-41.4538889,-21.7944444
-46.1386,-23.8544
-41.0994444,-21.5769445
-46.941333,-23.824667
-43.9378,-19.9208
-44.359056,-22.792278
-49.4197,-24.5681
-41.079722,-20.076667
-47.33333333,-24.36666667
-40.1827,-20.0743
-43.2333333,-22.4
-47.243815,-24.548145
-48.083333,-24.233333
-47.46,-24.28
-43.669722,-19.88
-48.6381,-26.2433
-43.6233,-22.2069
-48.7401,-25.4311
-41.0069,-20.6714
-46.7431,-23.9853
-43.4511,-22.7592
-42.446222,-22.927467
-48.9911,-24.6572
-41.7361111,-20.445
-42.7375,-22.40805556
-41.8817,-22.7469
-46.1883,-23.5228
-41.8544444,-20.4233334
-49.64,-27.21
-48.92,-27.1
-41.9072222,-22.4908333
-43.6003,-18.2494
-47.994167,-24.141667
-40.98972,-21.21444
-43.74278,-17.81083
-49.154444,-26.3
-39.06,-14.7889
-40.1063889,-16.1205556
-42.2938889,-22.9363889
-43.0111111,-22.4897222
-43.529167,-23.048056
-48.5428,-25.8175
-43.4814,-20.3039
-40.288139,-20.288139
-42.0278,-22.9661
-41.133333,-20.3
-44.5666667,-22.25
-43.4075,-20.0747
-48.3297223,-25.3066667
-42.0228,-20.9047
-48.66,-26.91
-45.8464,-23.5322
-49.115,-25.2061
-40.49,-20.086
-40.59805556,-19.93666667
-47.929167,-25.077222
-40.446389,-18.782778
-46.634444,-23.446111
-41.9928,-22.5894
