"lon","lat"
-54.53657,-26.88136
-48.830907,-25.240888
-50.13222,-27.275
-49.494323,-28.126533
-49.4528,-28.8467
-43.3503,-21.7642
-46.5511,-23.6231
-43.4161,-20.3778
-41.8683,-20.4333
-49.544826,-28.400993
-44.4467,-22.4689
-43.9333,-21.85
-44.9667,-22.3903
-43.8278,-22.0892
-45.5914,-22.7394
-43.5081,-20.2875
-42.53,-22.28
-48.6381,-26.2433
-49.949812,-28.802008
-49.366667,-28.05
-43.3067,-18.4658
-49.5917,-28.015
-50.0147,-25.4672
-41.3664,-21.0642
-49.148472,-27.696194
-48.933333,-25.333333
-50.0658,-28.7483
-45.8464,-23.5322
-44.833333,-23.333333
-49.115,-25.2061
-43.1786,-22.505
-45.3383333,-22.6122222
-46.31666667,-23.78333333
-51.6708,-29.4494
-43.01333333,-22.45083333
-44.7286,-22.1428
-43.4697223,-22.5658333
