"lon","lat"
-48.652639,-24.110944
-49.412222,-27.178889
-48.7789,-22.1931
-46.059,-23.8064
-41.3664,-21.0642
-48.083333,-24.233333
-48.5092,-25.52
-45.4229,-23.4243
-48.3289,-25.3067
-46.62529,-23.533773
-43.0111111,-22.4897222
-49.4858,-28.9347
-44.833056,-23.361389
-48.870414,-25.596849
-40.553056,-19.9075
-47.644722,-24.766111
-49.378611,-26.250556
-50.130556,-27.000278
-49.431057,-28.69123
-48.600791,-26.176814
-46.7889,-24.1831
-43.7753,-22.8522
-48.414722,-24.962222
-49.417219,-26.784869
-47.876944,-24.675833
-39.5747223,-15.9663889
-49.0553,-25.3056
-50.0708,-29.5853
-48.29724,-25.179626
-43.9669445,-23.0636111
-48.896778,-25.963389
-43.551389,-22.494167
-45.4097,-23.76
-49.145278,-26.321667
-42.0833333,-22.45
-47.91194444,-25.01777778
-46.9983,-24.32
-48.403333,-24.636667
-49.59,-28.62
-47.25,-24.5
-43.2666667,-22.55
-41.384444,-20.6325
-48.920598,-25.440958
-49.098333,-26.837222
-47.993333,-24.538889
-43.5119444,-23.0436111
-49.844411,-29.489711
-42.25,-22.5
-44.2833333,-23.1666667
-47,-24
-41.553333,-20.935
-48.166389,-24.934722
-47.669444,-24.205555
-44.4467,-22.4689
-45.766944,-23.731667
-42.8186,-22.9194
-49.317911,-28.30578
-49.138333,-28.070278
-48.316041,-25.521936
-49.757112,-29.35781
-47.616667,-24.566667
-48.755833,-27.893333
-48.265,-24.1627
-48.57,-25.78
-48.7401,-25.4311
-48.116667,-24.664167
-49.770011,-28.710008
-43.3938889,-22.5755556
-50.2072,-29.675
-41.55,-22.0667
-47.936111,-24.168333
-48.66,-26.91
-49.047789,-26.192511
-48.6264,-25.5564
-44.0833333,-22.9833333
-42.749147,-22.425722
-49.118056,-27.006944
-49.230833,-27.09
-48.563333,-26.349722
