"treatment","genus","epithet","clump","size","treatment1","algorithm","AUC","TSS","pROC","omission","M1","M2","good","bad","total","mod","M3"
"Billbergia_euphemiae_C_100","Billbergia","euphemiae","C","100","Billbergia_euphemiae_C_100","svmk",0.834204545454545,0.615454545454545,1.38010379335054,0.18275687722536,0.069,0.401162790697674,69,172,1000,"raw_mean_cut",0.286307053941909
"Billbergia_euphemiae_N_010","Billbergia","euphemiae","N","010","Billbergia_euphemiae_N_010","bioclim",0.559375,0.195,1.96970487740147,0.420081967213115,0.056,0.0593220338983051,56,944,1000,"raw_mean_cut",0.056
"Billbergia_euphemiae_N_010","Billbergia","euphemiae","N","010","Billbergia_euphemiae_N_010","glm",0.7825,0.78125,1.49704039692749,NA,0.25,1,250,250,1000,"raw_mean_cut",0.5
"Billbergia_euphemiae_N_010","Billbergia","euphemiae","N","010","Billbergia_euphemiae_N_010","maxent",0.76875,0.76875,1.51934351979271,0.162227121102941,0.129,0.661538461538462,129,195,1000,"raw_mean_cut",0.398148148148148
"Billbergia_euphemiae_N_010","Billbergia","euphemiae","N","010","Billbergia_euphemiae_N_010","rf",0.713125,0.7125,1.62635909683397,0.215721265188287,0.088,1.07317073170732,88,82,1000,"raw_mean_cut",0.517647058823529
"Billbergia_euphemiae_N_010","Billbergia","euphemiae","N","010","Billbergia_euphemiae_N_010","svmk",0.30375,0.30125,1.05631933740216,0.401446389097938,0.174,0.783783783783784,174,222,1000,"raw_mean_cut",0.439393939393939
"Billbergia_euphemiae_N_020","Billbergia","euphemiae","N","020","Billbergia_euphemiae_N_020","bioclim",0.6028125,0.28,1.9371463413939,0.368068265035861,0.413,0.753649635036496,413,548,1000,"raw_mean_cut",0.429760665972945
"Billbergia_euphemiae_N_020","Billbergia","euphemiae","N","020","Billbergia_euphemiae_N_020","glm",0.88,0.79875,1.55249569527189,NA,0.25,1,250,250,1000,"raw_mean_cut",0.5
"Billbergia_euphemiae_N_020","Billbergia","euphemiae","N","020","Billbergia_euphemiae_N_020","maxent",0.879375,0.7975,1.56204693793515,0.0780864385243821,0.221,0.91701244813278,221,241,1000,"raw_mean_cut",0.478354978354978
"Billbergia_euphemiae_N_020","Billbergia","euphemiae","N","020","Billbergia_euphemiae_N_020","rf",0.765,0.65125,1.52299628425315,0.24893377527401,0.159,0.963636363636364,159,165,1000,"raw_mean_cut",0.490740740740741
"Billbergia_euphemiae_N_020","Billbergia","euphemiae","N","020","Billbergia_euphemiae_N_020","svmk",0.711875,0.62125,1.63762460838891,0.00495049504950495,0.115894039735099,0.833333333333333,35,42,302,"raw_mean_cut",0.454545454545455
"Billbergia_euphemiae_N_050","Billbergia","euphemiae","N","050","Billbergia_euphemiae_N_050","bioclim",0.629791666666667,0.265833333333333,1.84574889356667,0.385028555989012,0.343,1.1510067114094,343,298,1000,"raw_mean_cut",0.535101404056162
"Billbergia_euphemiae_N_050","Billbergia","euphemiae","N","050","Billbergia_euphemiae_N_050","glm",0.737083333333334,0.5025,1.31849613301055,NA,0.208,0.95852534562212,208,217,1000,"raw_mean_cut",0.489411764705882
"Billbergia_euphemiae_N_050","Billbergia","euphemiae","N","050","Billbergia_euphemiae_N_050","maxent",0.778125,0.556666666666666,1.26321846801261,0.272230220141981,0.185,6.16666666666667,185,30,1000,"raw_mean_cut",0.86046511627907
"Billbergia_euphemiae_N_050","Billbergia","euphemiae","N","050","Billbergia_euphemiae_N_050","rf",0.8071875,0.671666666666667,1.42087246879536,0.21159628956352,0.11,0.628571428571429,110,175,1000,"raw_mean_cut",0.385964912280702
"Billbergia_euphemiae_N_050","Billbergia","euphemiae","N","050","Billbergia_euphemiae_N_050","svmk",0.71625,0.42875,1.24889014662293,0.19258427435711,0.19,0.95959595959596,190,198,1000,"raw_mean_cut",0.489690721649485
"Billbergia_euphemiae_N_100","Billbergia","euphemiae","N","100","Billbergia_euphemiae_N_100","bioclim",0.661988636363636,0.301022727272727,1.76800732369706,0.367400367114853,0.22,0.54590570719603,220,403,1000,"raw_mean_cut",0.353130016051364
"Billbergia_euphemiae_N_100","Billbergia","euphemiae","N","100","Billbergia_euphemiae_N_100","glm",0.736818181818182,0.4375,1.2369985701622,NA,0.128,0.780487804878049,128,164,1000,"raw_mean_cut",0.438356164383562
"Billbergia_euphemiae_N_100","Billbergia","euphemiae","N","100","Billbergia_euphemiae_N_100","maxent",0.785113636363637,0.54875,1.32625253367772,0.205053382773005,0.215,1.6796875,215,128,1000,"raw_mean_cut",0.626822157434402
"Billbergia_euphemiae_N_100","Billbergia","euphemiae","N","100","Billbergia_euphemiae_N_100","rf",0.804318181818182,0.618863636363636,1.25317340277343,0.231899886660095,0.149,1.55208333333333,149,96,1000,"raw_mean_cut",0.608163265306122
"Billbergia_euphemiae_N_100","Billbergia","euphemiae","N","100","Billbergia_euphemiae_N_100","svmk",0.750795454545455,0.500568181818182,1.03213394056218,0.203109196593241,0.144,1.125,144,128,1000,"raw_mean_cut",0.529411764705882
"Billbergia_zebrina_C_010","Billbergia","zebrina","C","010","Billbergia_zebrina_C_010","bioclim",0.4859375,0.07375,1.90801964169504,0.447695035460993,0.598,Inf,598,0,1000,"raw_mean_cut",1
"Billbergia_zebrina_C_010","Billbergia","zebrina","C","010","Billbergia_zebrina_C_010","glm",0.45,0.19625,1.23675625071981,NA,0.25,1,250,250,1000,"raw_mean_cut",0.5
"Billbergia_zebrina_C_010","Billbergia","zebrina","C","010","Billbergia_zebrina_C_010","maxent",0.501875,0.34875,1.34162875597761,0.304885764680061,0.038,0.164502164502165,38,231,1000,"raw_mean_cut",0.141263940520446
"Billbergia_zebrina_C_010","Billbergia","zebrina","C","010","Billbergia_zebrina_C_010","rf",0.5471875,0.41,1.51122475585773,0.313546914916973,0.182,1.6697247706422,182,109,1000,"raw_mean_cut",0.625429553264605
"Billbergia_zebrina_C_010","Billbergia","zebrina","C","010","Billbergia_zebrina_C_010","svmk",0.63875,0.48625,1.5884183477937,0.294167318427187,0.154,1.28333333333333,154,120,1000,"raw_mean_cut",0.562043795620438
"Billbergia_zebrina_C_020","Billbergia","zebrina","C","020","Billbergia_zebrina_C_020","bioclim",0.46125,0.0491666666666667,1.87705961013551,0.478372434017595,0.573,3.49390243902439,573,164,1000,"raw_mean_cut",0.777476255088195
"Billbergia_zebrina_C_020","Billbergia","zebrina","C","020","Billbergia_zebrina_C_020","glm",0.794583333333334,0.670833333333334,1.36446188586686,NA,0.097,0.538888888888889,97,180,1000,"raw_mean_cut",0.350180505415162
"Billbergia_zebrina_C_020","Billbergia","zebrina","C","020","Billbergia_zebrina_C_020","maxent",0.7575,0.664583333333334,1.74696084757722,0.16144331312588,0.162,1.62,162,100,1000,"raw_mean_cut",0.618320610687023
"Billbergia_zebrina_C_020","Billbergia","zebrina","C","020","Billbergia_zebrina_C_020","rf",0.46,0.327083333333334,1.29382480839431,0.344756077657448,0.095,0.833333333333333,95,114,1000,"raw_mean_cut",0.454545454545455
"Billbergia_zebrina_C_020","Billbergia","zebrina","C","020","Billbergia_zebrina_C_020","svmk",0.430416666666667,0.2875,1.09153667288042,0.288977523187339,0.1,0.483091787439614,100,207,1000,"raw_mean_cut",0.325732899022801
"Billbergia_zebrina_C_050","Billbergia","zebrina","C","050","Billbergia_zebrina_C_050","bioclim",0.779921875,0.53875,1.87313479875644,0.232767109476621,0.21,1.2280701754386,210,171,1000,"raw_mean_cut",0.551181102362205
"Billbergia_zebrina_C_050","Billbergia","zebrina","C","050","Billbergia_zebrina_C_050","glm",0.7009375,0.50375,1.26213273387365,NA,0.148,0.986666666666667,148,150,1000,"raw_mean_cut",0.496644295302013
"Billbergia_zebrina_C_050","Billbergia","zebrina","C","050","Billbergia_zebrina_C_050","maxent",0.80375,0.5575,1.81245123833667,0.22204402377092,0.14,1.21739130434783,140,115,1000,"raw_mean_cut",0.549019607843137
"Billbergia_zebrina_C_050","Billbergia","zebrina","C","050","Billbergia_zebrina_C_050","rf",0.80171875,0.5825,1.60039054191662,0.214539875928809,0.14,1.2280701754386,140,114,1000,"raw_mean_cut",0.551181102362205
"Billbergia_zebrina_C_050","Billbergia","zebrina","C","050","Billbergia_zebrina_C_050","svmk",0.76015625,0.5075,1.26144275356933,0.274988438101454,0.053,0.258536585365854,53,205,1000,"raw_mean_cut",0.205426356589147
"Billbergia_zebrina_C_100","Billbergia","zebrina","C","100","Billbergia_zebrina_C_100","bioclim",0.686583333333333,0.3275,1.70754704131076,0.338682948523156,0.109,0.579787234042553,109,188,1000,"raw_mean_cut",0.367003367003367
"Billbergia_zebrina_C_100","Billbergia","zebrina","C","100","Billbergia_zebrina_C_100","glm",0.783083333333333,0.554166666666666,1.24857708352093,0.0697674418604651,0.123,0.866197183098592,123,142,1000,"raw_mean_cut",0.464150943396226
"Billbergia_zebrina_C_100","Billbergia","zebrina","C","100","Billbergia_zebrina_C_100","maxent",0.797916666666666,0.529166666666667,1.74796652432857,0.236128207702185,0.152,1.32173913043478,152,115,1000,"raw_mean_cut",0.569288389513109
"Billbergia_zebrina_C_100","Billbergia","zebrina","C","100","Billbergia_zebrina_C_100","rf",0.819833333333334,0.581666666666667,1.32260188483302,0.261988894308648,0.177,1.92391304347826,177,92,1000,"raw_mean_cut",0.657992565055762
"Billbergia_zebrina_C_100","Billbergia","zebrina","C","100","Billbergia_zebrina_C_100","svmk",0.73975,0.485416666666666,1.13580729736677,0.252427821780749,0.077,0.370192307692308,77,208,1000,"raw_mean_cut",0.270175438596491
"Billbergia_zebrina_N_010","Billbergia","zebrina","N","010","Billbergia_zebrina_N_010","bioclim",0.626875,0.30375,1.94930140678402,0.336903304773562,0.045,0.0471204188481675,45,955,1000,"raw_mean_cut",0.045
"Billbergia_zebrina_N_010","Billbergia","zebrina","N","010","Billbergia_zebrina_N_010","glm",0.475,0.05,1.2651046391939,NA,0.25,1,250,250,1000,"raw_mean_cut",0.5
"Billbergia_zebrina_N_010","Billbergia","zebrina","N","010","Billbergia_zebrina_N_010","maxent",0.42625,0.11,1.19927015425331,0.467923728477818,0.047,0.220657276995305,47,213,1000,"raw_mean_cut",0.180769230769231
"Billbergia_zebrina_N_010","Billbergia","zebrina","N","010","Billbergia_zebrina_N_010","rf",0.4940625,0.36625,1.40342509680581,0.284198038263422,0.144,1.56521739130435,144,92,1000,"raw_mean_cut",0.610169491525424
"Billbergia_zebrina_N_010","Billbergia","zebrina","N","010","Billbergia_zebrina_N_010","svmk",0.5575,0.53,1.70081513494715,0.292808673023022,0.155,1.4622641509434,155,106,1000,"raw_mean_cut",0.593869731800766
"Billbergia_zebrina_N_020","Billbergia","zebrina","N","020","Billbergia_zebrina_N_020","bioclim",0.654583333333334,0.373333333333334,1.92920078158163,0.229672279491034,0.188,0.334519572953737,188,562,1000,"raw_mean_cut",0.250666666666667
"Billbergia_zebrina_N_020","Billbergia","zebrina","N","020","Billbergia_zebrina_N_020","glm",0.547083333333333,0.345416666666667,1.42953645161483,NA,0.126,0.823529411764706,126,153,1000,"raw_mean_cut",0.451612903225806
"Billbergia_zebrina_N_020","Billbergia","zebrina","N","020","Billbergia_zebrina_N_020","maxent",0.532916666666667,0.335416666666666,1.44988457820257,0.250518007449532,0.133,0.936619718309859,133,142,1000,"raw_mean_cut",0.483636363636364
"Billbergia_zebrina_N_020","Billbergia","zebrina","N","020","Billbergia_zebrina_N_020","rf",0.44375,0.246666666666667,1.25767195399058,0.304690982776089,0.129,1.19444444444444,129,108,1000,"raw_mean_cut",0.544303797468354
"Billbergia_zebrina_N_020","Billbergia","zebrina","N","020","Billbergia_zebrina_N_020","svmk",0.48625,0.31125,1.15175650621641,0.312451835237458,0.133,0.95,133,140,1000,"raw_mean_cut",0.487179487179487
"Billbergia_zebrina_N_050","Billbergia","zebrina","N","050","Billbergia_zebrina_N_050","bioclim",0.539921875,0.12,1.80909499959779,0.358892566225501,0.235,0.621693121693122,235,378,1000,"raw_mean_cut",0.383360522022838
"Billbergia_zebrina_N_050","Billbergia","zebrina","N","050","Billbergia_zebrina_N_050","glm",0.6721875,0.37125,1.23681965878569,NA,0.131,0.879194630872483,131,149,1000,"raw_mean_cut",0.467857142857143
"Billbergia_zebrina_N_050","Billbergia","zebrina","N","050","Billbergia_zebrina_N_050","maxent",0.7471875,0.515,1.30888680791947,0.264584931568841,0.16,1.61616161616162,160,99,1000,"raw_mean_cut",0.617760617760618
"Billbergia_zebrina_N_050","Billbergia","zebrina","N","050","Billbergia_zebrina_N_050","rf",0.743125,0.48375,1.32858685753984,0.299645103913917,0.13,1.04,130,125,1000,"raw_mean_cut",0.509803921568627
"Billbergia_zebrina_N_050","Billbergia","zebrina","N","050","Billbergia_zebrina_N_050","svmk",0.6628125,0.41125,1.17514071579565,0.315273621623736,0.065,0.336787564766839,65,193,1000,"raw_mean_cut",0.251937984496124
"Billbergia_zebrina_N_100","Billbergia","zebrina","N","100","Billbergia_zebrina_N_100","bioclim",0.677375,0.311666666666666,1.72497396394232,0.316343023976036,0.214,0.856,214,250,1000,"raw_mean_cut",0.461206896551724
"Billbergia_zebrina_N_100","Billbergia","zebrina","N","100","Billbergia_zebrina_N_100","glm",0.7625,0.520833333333333,1.20997273476307,1,0.148,0.694835680751174,148,213,1000,"raw_mean_cut",0.409972299168975
"Billbergia_zebrina_N_100","Billbergia","zebrina","N","100","Billbergia_zebrina_N_100","maxent",0.796833333333333,0.503333333333334,1.6116358751839,0.300106014357294,0.162,1.8,162,90,1000,"raw_mean_cut",0.642857142857143
"Billbergia_zebrina_N_100","Billbergia","zebrina","N","100","Billbergia_zebrina_N_100","rf",0.769666666666666,0.48625,1.25490301901773,0.297417179099578,0.167,1.24626865671642,167,134,1000,"raw_mean_cut",0.554817275747508
"Billbergia_zebrina_N_100","Billbergia","zebrina","N","100","Billbergia_zebrina_N_100","svmk",0.729666666666666,0.390833333333333,1.23973905562865,0.246085494473041,0.027,0.123853211009174,27,218,1000,"raw_mean_cut",0.110204081632653
"Cattleya_coccinea_C_010","Cattleya","coccinea","C","010","Cattleya_coccinea_C_010","bioclim",0.4946875,0.08125,1.97765687017794,0.439814814814815,0.049,0.0515247108307045,49,951,1000,"raw_mean_cut",0.049
"Cattleya_coccinea_C_010","Cattleya","coccinea","C","010","Cattleya_coccinea_C_010","glm",0.836875,0.73375,1.59714903670394,NA,0.168,0.717948717948718,168,234,1000,"raw_mean_cut",0.417910447761194
"Cattleya_coccinea_C_010","Cattleya","coccinea","C","010","Cattleya_coccinea_C_010","maxent",0.7875,0.715,1.64479400016768,0.130002563796371,0.109,0.89344262295082,109,122,1000,"raw_mean_cut",0.471861471861472
"Cattleya_coccinea_C_010","Cattleya","coccinea","C","010","Cattleya_coccinea_C_010","rf",0.63625,0.49875,1.62437461502125,0.329106053778775,0.133,1.6219512195122,133,82,1000,"raw_mean_cut",0.618604651162791
"Cattleya_coccinea_C_010","Cattleya","coccinea","C","010","Cattleya_coccinea_C_010","svmk",0.534375,0.37,1.27081920176543,0.292635732209403,0.116,0.547169811320755,116,212,1000,"raw_mean_cut",0.353658536585366
"Cattleya_coccinea_C_020","Cattleya","coccinea","C","020","Cattleya_coccinea_C_020","bioclim",0.524791666666666,0.278333333333333,1.91470016444907,0.38684084073168,0.193,0.377690802348337,193,511,1000,"raw_mean_cut",0.274147727272727
"Cattleya_coccinea_C_020","Cattleya","coccinea","C","020","Cattleya_coccinea_C_020","glm",0.852083333333334,0.703333333333333,1.40052688222961,0,0.148,0.770833333333333,148,192,1000,"raw_mean_cut",0.435294117647059
"Cattleya_coccinea_C_020","Cattleya","coccinea","C","020","Cattleya_coccinea_C_020","maxent",0.857083333333333,0.742083333333333,1.54944071229011,0.0939841446539846,0.202,1.4962962962963,202,135,1000,"raw_mean_cut",0.599406528189911
"Cattleya_coccinea_C_020","Cattleya","coccinea","C","020","Cattleya_coccinea_C_020","rf",0.63,0.450833333333333,1.325264968895,0.249175144065982,0.147,1.51546391752577,147,97,1000,"raw_mean_cut",0.602459016393443
"Cattleya_coccinea_C_020","Cattleya","coccinea","C","020","Cattleya_coccinea_C_020","svmk",0.351666666666667,0.242083333333333,1.02243944669091,0.358917318852923,0.118,0.637837837837838,118,185,1000,"raw_mean_cut",0.389438943894389
"Cattleya_coccinea_C_050","Cattleya","coccinea","C","050","Cattleya_coccinea_C_050","bioclim",0.680390625,0.36125,1.88021397922921,0.201829380400809,0.395,3.21138211382114,395,123,1000,"raw_mean_cut",0.762548262548263
"Cattleya_coccinea_C_050","Cattleya","coccinea","C","050","Cattleya_coccinea_C_050","glm",0.8653125,0.66125,1.39747526597662,0.346153846153846,0.171,0.834146341463415,171,205,1000,"raw_mean_cut",0.454787234042553
"Cattleya_coccinea_C_050","Cattleya","coccinea","C","050","Cattleya_coccinea_C_050","maxent",0.885625,0.70625,1.45174811307903,0.109096470765049,0.171,1.74489795918367,171,98,1000,"raw_mean_cut",0.635687732342007
"Cattleya_coccinea_C_050","Cattleya","coccinea","C","050","Cattleya_coccinea_C_050","rf",0.84828125,0.66125,1.40981838435745,0.154684720393728,0.137,1.13223140495868,137,121,1000,"raw_mean_cut",0.531007751937985
"Cattleya_coccinea_C_050","Cattleya","coccinea","C","050","Cattleya_coccinea_C_050","svmk",0.69859375,0.49,1.04037492384081,0.18197505104979,0.174,1.05454545454545,174,165,1000,"raw_mean_cut",0.513274336283186
"Cattleya_coccinea_C_100","Cattleya","coccinea","C","100","Cattleya_coccinea_C_100","bioclim",0.714083333333333,0.345833333333333,1.81461436567298,0.311015755622082,0.17,0.492753623188406,170,345,1000,"raw_mean_cut",0.330097087378641
"Cattleya_coccinea_C_100","Cattleya","coccinea","C","100","Cattleya_coccinea_C_100","glm",0.869,0.624583333333333,1.30395291017758,0.0174418604651163,0.106,0.981481481481482,106,108,1000,"raw_mean_cut",0.495327102803738
"Cattleya_coccinea_C_100","Cattleya","coccinea","C","100","Cattleya_coccinea_C_100","maxent",0.873833333333333,0.665416666666667,1.45743298412472,0.155956463725032,0.187,1.94791666666667,187,96,1000,"raw_mean_cut",0.660777385159011
"Cattleya_coccinea_C_100","Cattleya","coccinea","C","100","Cattleya_coccinea_C_100","rf",0.822083333333333,0.614583333333333,1.2548134499574,0.172545708091263,0.16,1.53846153846154,160,104,1000,"raw_mean_cut",0.606060606060606
"Cattleya_coccinea_C_100","Cattleya","coccinea","C","100","Cattleya_coccinea_C_100","svmk",0.778583333333334,0.559583333333334,1.03806198611225,0.10405313668079,0.099,0.592814371257485,99,167,1000,"raw_mean_cut",0.37218045112782
"Cattleya_coccinea_N_010","Cattleya","coccinea","N","010","Cattleya_coccinea_N_010","bioclim",0.5628125,0.2125,1.92600858338368,0.328508565639755,0.624,1.92592592592593,624,324,1000,"raw_mean_cut",0.658227848101266
"Cattleya_coccinea_N_010","Cattleya","coccinea","N","010","Cattleya_coccinea_N_010","glm",0.51875,0.21375,1.3819870443257,NA,0.242,0.983739837398374,242,246,1000,"raw_mean_cut",0.495901639344262
"Cattleya_coccinea_N_010","Cattleya","coccinea","N","010","Cattleya_coccinea_N_010","maxent",0.438125,0.1875,1.37592614245382,0.424697290661146,0.113,0.753333333333333,113,150,1000,"raw_mean_cut",0.429657794676806
"Cattleya_coccinea_N_010","Cattleya","coccinea","N","010","Cattleya_coccinea_N_010","rf",0.5046875,0.43,1.29059323563783,0.361231503658876,0.112,0.788732394366197,112,142,1000,"raw_mean_cut",0.440944881889764
"Cattleya_coccinea_N_010","Cattleya","coccinea","N","010","Cattleya_coccinea_N_010","svmk",0.508125,0.38,1.28093299553274,0.302793149807858,0.16,1.32231404958678,160,121,1000,"raw_mean_cut",0.569395017793594
"Cattleya_coccinea_N_020","Cattleya","coccinea","N","020","Cattleya_coccinea_N_020","bioclim",0.728541666666667,0.540833333333333,1.93892681935452,0.218629702556198,0.572,1.99303135888502,572,287,1000,"raw_mean_cut",0.665890570430733
"Cattleya_coccinea_N_020","Cattleya","coccinea","N","020","Cattleya_coccinea_N_020","glm",0.917083333333333,0.8525,1.63761580542657,NA,0.126,0.570135746606335,126,221,1000,"raw_mean_cut",0.363112391930836
"Cattleya_coccinea_N_020","Cattleya","coccinea","N","020","Cattleya_coccinea_N_020","maxent",0.916666666666667,0.8625,1.63768269494301,0.116742309792666,0.133,1.16666666666667,133,114,1000,"raw_mean_cut",0.538461538461538
"Cattleya_coccinea_N_020","Cattleya","coccinea","N","020","Cattleya_coccinea_N_020","rf",0.63875,0.465,1.38586338915262,0.338677098863195,0.097,1.14117647058824,97,85,1000,"raw_mean_cut",0.532967032967033
"Cattleya_coccinea_N_020","Cattleya","coccinea","N","020","Cattleya_coccinea_N_020","svmk",0.66875,0.439583333333333,1.135458741985,0.170454642721876,0.16,1.31147540983607,160,122,1000,"raw_mean_cut",0.567375886524823
"Cattleya_coccinea_N_050","Cattleya","coccinea","N","050","Cattleya_coccinea_N_050","bioclim",0.72578125,0.41625,1.91554270193545,0.319862238606183,0.255,0.64070351758794,255,398,1000,"raw_mean_cut",0.390505359877489
"Cattleya_coccinea_N_050","Cattleya","coccinea","N","050","Cattleya_coccinea_N_050","glm",0.89734375,0.69875,1.46863643100834,0,0.157,0.78894472361809,157,199,1000,"raw_mean_cut",0.441011235955056
"Cattleya_coccinea_N_050","Cattleya","coccinea","N","050","Cattleya_coccinea_N_050","maxent",0.898125,0.69125,1.45344629539494,0.0990141127149392,0.185,2.1264367816092,185,87,1000,"raw_mean_cut",0.680147058823529
"Cattleya_coccinea_N_050","Cattleya","coccinea","N","050","Cattleya_coccinea_N_050","rf",0.8121875,0.61875,1.3873782081233,0.210003601572487,0.142,1.08396946564885,142,131,1000,"raw_mean_cut",0.52014652014652
"Cattleya_coccinea_N_050","Cattleya","coccinea","N","050","Cattleya_coccinea_N_050","svmk",0.62671875,0.39,1.04139544807293,0.0917343888655364,0.151,0.778350515463918,151,194,1000,"raw_mean_cut",0.43768115942029
"Cattleya_coccinea_N_100","Cattleya","coccinea","N","100","Cattleya_coccinea_N_100","bioclim",0.667166666666666,0.325833333333333,1.83966920139007,0.317410938285016,0.166,1.16901408450704,166,142,1000,"raw_mean_cut",0.538961038961039
"Cattleya_coccinea_N_100","Cattleya","coccinea","N","100","Cattleya_coccinea_N_100","glm",0.873166666666667,0.656666666666667,1.32102296737794,0.3061481170929,0.111,1.05714285714286,111,105,1000,"raw_mean_cut",0.513888888888889
"Cattleya_coccinea_N_100","Cattleya","coccinea","N","100","Cattleya_coccinea_N_100","maxent",0.882583333333333,0.670833333333333,1.36285715733602,0.123796125627596,0.184,2.16470588235294,184,85,1000,"raw_mean_cut",0.684014869888476
"Cattleya_coccinea_N_100","Cattleya","coccinea","N","100","Cattleya_coccinea_N_100","rf",0.823125,0.559583333333334,1.25000105393895,0.143842607257241,0.167,1.59047619047619,167,105,1000,"raw_mean_cut",0.613970588235294
"Cattleya_coccinea_N_100","Cattleya","coccinea","N","100","Cattleya_coccinea_N_100","svmk",0.694916666666667,0.44625,1.01952476845248,0.155078543975814,0.114,0.682634730538922,114,167,1000,"raw_mean_cut",0.405693950177936
"Christensonella_subulata_C_010","Christensonella","subulata","C","010","Christensonella_subulata_C_010","bioclim",0.5846875,0.235,1.96342351636334,0.328761634418569,0.466,1.54304635761589,466,302,1000,"raw_mean_cut",0.606770833333333
"Christensonella_subulata_C_010","Christensonella","subulata","C","010","Christensonella_subulata_C_010","glm",0.575625,0.19375,1.46394927924969,NA,0.25,1,250,250,1000,"raw_mean_cut",0.5
"Christensonella_subulata_C_010","Christensonella","subulata","C","010","Christensonella_subulata_C_010","maxent",0.520625,0.2125,1.32885912726367,0.429825987965523,0.053,0.294444444444444,53,180,1000,"raw_mean_cut",0.227467811158798
"Christensonella_subulata_C_010","Christensonella","subulata","C","010","Christensonella_subulata_C_010","rf",0.4375,0.29375,1.22164612223864,0.396472319691146,0.176,1.97752808988764,176,89,1000,"raw_mean_cut",0.664150943396226
"Christensonella_subulata_C_010","Christensonella","subulata","C","010","Christensonella_subulata_C_010","svmk",0.44,0.33,1.34884093560099,0.378546959192121,0.139,1.93055555555556,139,72,1000,"raw_mean_cut",0.658767772511848
"Christensonella_subulata_C_020","Christensonella","subulata","C","020","Christensonella_subulata_C_020","bioclim",0.546875,0.186666666666667,1.94375202516724,0.348266788149526,0.314,1.00319488817891,314,313,1000,"raw_mean_cut",0.500797448165869
"Christensonella_subulata_C_020","Christensonella","subulata","C","020","Christensonella_subulata_C_020","glm",0.469166666666667,0.0354166666666667,1.19918221965959,NA,0.051,0.204,51,250,1000,"raw_mean_cut",0.169435215946844
"Christensonella_subulata_C_020","Christensonella","subulata","C","020","Christensonella_subulata_C_020","maxent",0.61875,0.36,1.40491076286614,0.225004545951466,0.081,0.609022556390977,81,133,1000,"raw_mean_cut",0.378504672897196
"Christensonella_subulata_C_020","Christensonella","subulata","C","020","Christensonella_subulata_C_020","rf",0.596666666666667,0.458333333333333,1.3602535485128,0.277925855459979,0.171,1.55454545454545,171,110,1000,"raw_mean_cut",0.608540925266904
"Christensonella_subulata_C_020","Christensonella","subulata","C","020","Christensonella_subulata_C_020","svmk",0.51875,0.312916666666667,1.28882914854529,0.280736795531784,0.088,0.539877300613497,88,163,1000,"raw_mean_cut",0.350597609561753
"Christensonella_subulata_C_050","Christensonella","subulata","C","050","Christensonella_subulata_C_050","bioclim",0.670546875,0.395,1.8813082606637,0.346712357553065,0.257,1.33160621761658,257,193,1000,"raw_mean_cut",0.571111111111111
"Christensonella_subulata_C_050","Christensonella","subulata","C","050","Christensonella_subulata_C_050","glm",0.570625,0.1725,1.26868358992222,NA,0.158,0.728110599078341,158,217,1000,"raw_mean_cut",0.421333333333333
"Christensonella_subulata_C_050","Christensonella","subulata","C","050","Christensonella_subulata_C_050","maxent",0.80140625,0.56375,1.68235005188599,0.226368228586652,0.155,1.32478632478632,155,117,1000,"raw_mean_cut",0.569852941176471
"Christensonella_subulata_C_050","Christensonella","subulata","C","050","Christensonella_subulata_C_050","rf",0.781875,0.57,1.44324299906605,0.261608035330489,0.151,1.4950495049505,151,101,1000,"raw_mean_cut",0.599206349206349
"Christensonella_subulata_C_050","Christensonella","subulata","C","050","Christensonella_subulata_C_050","svmk",0.65453125,0.3925,1.03549811013653,0.263452539288609,0.044,0.223350253807107,44,197,1000,"raw_mean_cut",0.182572614107884
"Christensonella_subulata_C_100","Christensonella","subulata","C","100","Christensonella_subulata_C_100","bioclim",0.7018359375,0.3875,1.82695408605217,0.348485940112373,0.145,0.383597883597884,145,378,1000,"raw_mean_cut",0.277246653919694
"Christensonella_subulata_C_100","Christensonella","subulata","C","100","Christensonella_subulata_C_100","glm",0.766875,0.504375,1.24415485821998,1,0.13,0.817610062893082,130,159,1000,"raw_mean_cut",0.449826989619377
"Christensonella_subulata_C_100","Christensonella","subulata","C","100","Christensonella_subulata_C_100","maxent",0.85734375,0.64625,1.60435611789557,0.146496479580002,0.174,1.74,174,100,1000,"raw_mean_cut",0.635036496350365
"Christensonella_subulata_C_100","Christensonella","subulata","C","100","Christensonella_subulata_C_100","rf",0.84421875,0.604375,1.37606423332717,0.204811394462477,0.157,1.55445544554455,157,101,1000,"raw_mean_cut",0.608527131782946
"Christensonella_subulata_C_100","Christensonella","subulata","C","100","Christensonella_subulata_C_100","svmk",0.831015625,0.578125,1.08397814436136,0.194134668637686,0.172,0.851485148514851,172,202,1000,"raw_mean_cut",0.459893048128342
"Christensonella_subulata_N_010","Christensonella","subulata","N","010","Christensonella_subulata_N_010","bioclim",0.49125,0.08,1.97174988633926,0.441176470588235,0.013,0.0207006369426752,13,628,1000,"raw_mean_cut",0.0202808112324493
"Christensonella_subulata_N_010","Christensonella","subulata","N","010","Christensonella_subulata_N_010","glm",0.525,0.2925,1.4337940578831,NA,0.167,0.722943722943723,167,231,1000,"raw_mean_cut",0.419597989949749
