"lon","lat"
-44.95583333,-23.07416667
-46.616592,-23.639894
-48.5538889,-23.9333333
-50.4122,-22.6617
-43.2075,-22.9028
-48.69,-27.72
-49.6852778,-26.7022222
-49.635363,-25.453826
-49.350644,-26.418394
-40.7497,-20.635
-48.5094,-27.1422
-46.7467,-22.1928
-47.416667,-21.816667
-45.4425,-22.655278
-48.978611,-25.95
-45.59611111,-22.74277778
-45.4658,-22.2428
-48.12,-22.28
-43.9378,-19.9208
-45.4528,-22.4256
-49.3317,-24.1125
-49.298889,-28.285278
-47.99222,-24.27556
-48.8911111,-27.4758333
-48.964444,-27.802778
-50.0064,-25.4294
-49.0769,-25.3656
-44.4467,-22.4689
-48.72,-26.37
-44.56667,-22.25
-47.6167,-22.2167
-48.457778,-22.923056
-47.533333,-22.383333
-46.7266,-23.5806
-46.1883,-23.5228
-48.6556,-27.4942
-41.6925,-22.0261
-47.0608,-22.9056
-44.0722,-21.8916
-46.941722,-23.824667
-46.623889,-23.01
-49.6325,-22.8989
-45.15528,-23.34583
-46.1447,-22.7553
-48.871111,-26.819722
-49.068056,-24.080833
-46.4643,-23.5735
-46.5503,-23.1169
-49.128056,-27.859167
-49.770556,-27.090278
-44.359056,-22.792278
-48.680833,-22.867778
-43.6003,-18.2494
-46.935778,-23.230444
-48.6619,-26.9078
-46.8217,-22.4361
-49.19,-25.44
-47.9541667,-24.0725
-43.9333,-21.85
-46.3688889,-21.9958333
-48.430003,-27.479167
-45.6738889,-20.3572222
-43.8278,-22.0892
-43.5667,-21.4667
-44.9325,-21.9772
-49.0858,-24.9744
-49.501667,-27.36
-45.4975,-23.71333
-48.981299,-25.497056
-45.28,-22.5092
-50.036667,-27.091389
-50.220556,-27.000278
-48.988824,-25.718658
-48.5747,-25.8828
-49.230833,-27.09
-49.3419,-22.9414
-49.590003,-27.090008
-49.4636,-24.1128
-46.326389,-22.890278
-42.3456,-21.6564
-48.727225,-26.055025
-46.6808,-22.6819
-50.4606,-25.3683
-49.7058,-24.2511
-46.598056,-21.838889
-48.8344,-25.4769
-49.118056,-27.006944
-45.5553,-23.0264
-48.5092,-25.52
-49.138333,-28.070278
-49.154444,-26.3
-43.87404,-21.7086
-49.2611,-24.8236
-45.0758334,-22.4644444
-49.047789,-26.192511
-47.816667,-22.25
-44.60556,-22.44611
-44.7328,-22.142
-48.745833,-23.538333
-49.412222,-27.178889
-48.403333,-24.636667
-43.9758,-21.1869
-44.5778,-22.645
