"lon","lat"
-44.858333,-23.358333
-49.14,-27.18
-47.33333333,-24.36666667
-43.2075,-22.9028
-40.4059,-20.2447
-53.7583,-27.3711
-43.1786,-22.505
-42.45,-22.35
-41.7869,-22.3708
-49.4978,-28.6367
-48.8272,-26.8997
-43.78556,-22.74444
-47.929167,-25.077222
-49.71,-24.25
-47.285297,-23.825694
-41.3664,-21.0642
-41.100556,-20.519167
-44.993333,-23.245833
-42.6531,-22.4625
-48.3289,-25.3067
-39.4953,-15.1914
-51.2375,-30.019167
-48.92,-27.1
-49.945278,-29.045278
-40.749444,-20.635278
-40.9738889,-20.5955555
-49.047789,-26.192511
-49.153889,-26.300556
-40.626944,-20.016667
-49.378611,-26.250556
-42.6097,-22.7086
-44.359056,-22.792278
-46.1883,-23.5228
-43.4511,-22.7592
-49.770011,-28.710008
-48.5092,-25.52
-48.7675,-27.5169
-43.0111111,-22.4897222
-40.302,-20.1821
-40.604167,-19.780833
-44.7131,-23.2178
-48.4925,-27.775278
-40.432222,-20.093889
-44.0833333,-22.9833333
-48.5048,-24.7565
-49.083333,-27.048333
-50.5197,-29.8175
-48.5408333,-25.8041666
-48.7401,-25.4311
-47.966667,-24.133333
-41.0377778,-20.7063889
-48.5136,-27.531
-41.5331,-20.7636
-49.2731,-25.4278
-45.2038889,-23.4591666
-43.4689,-22.4539
-38.7667,-12.05
-44.5666667,-22.25
-49.2914,-28.3589
-48.40028,-24.6525
-47.850833,-24.879444
-40.553056,-19.9075
-41.209722,-21.006944
-48.69,-28.08
-48.46889,-24.39611
-48.93833,-26.81028
-40.533333,-20.266667
-41.553333,-20.936667
